date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u
908,NEW-MEXICO,WISCONSIN,14,45,11000,-33000,35,58
908,AIR-FORCE,FLORIDA-ATLANTIC,27,33,250,-300,8,59
908,FLORIDA-INTERNATIONAL,OLD-DOMINION,28,20,-155,135,-3,51
908,DUKE,NORTHWESTERN,21,7,120,-140,2,47
908,MISSISSIPPI-STATE,KANSAS-STATE,31,10,-275,235,-7,51
908,ARIZONA,HOUSTON,18,45,140,-160,3,71
908,NEVADA,VANDERBILT,10,41,315,-380,10,60
908,GEORGIA-STATE,NORTH-CAROLINA-STATE,7,41,1750,-3500,25,56
908,UCLA,OKLAHOMA,21,49,4500,-11000,30,65
908,NEW-MEXICO-STATE,UTAH-STATE,13,60,800,-1250,21,63
908,KANSAS,CENTRAL-MICHIGAN,31,7,135,-155,3,48
908,TEXAS-EL-PASO,NEVADA-LAS-VEGAS,24,52,800,-1250,23,54
908,MEMPHIS,NAVY,21,22,-270,230,-7,67
908,NORTH-CAROLINA,EAST-CAROLINA,19,41,-650,475,-16,60
908,RUTGERS,OHIO-STATE,3,52,9000,-25000,35,58
908,BUFFALO,TEMPLE,36,29,165,-190,3,52
908,GEORGIA,SOUTH-CAROLINA,41,17,-335,275,-9,53
908,BAYLOR,TEXAS-SAN-ANTONIO,37,20,-800,550,-17,54
908,ARKANSAS-STATE,ALABAMA,7,57,13000,-39000,37,63
908,COLORADO,NEBRASKA,33,28,142,-162,3,63
908,LOUISIANA-MONROE,SOUTHERN-MISSISSIPPI,21,20,175,-210,6,67
908,BALL-STATE,NOTRE-DAME,16,24,8000,-21500,34,60
908,IOWA-STATE,IOWA,3,13,140,-160,3,46
908,MARYLAND,BOWLING-GREEN-STATE,45,14,-500,400,-14,64
908,MASSACHUSETTS,GEORGIA-SOUTHERN,13,34,105,-125,1,61
908,CLEMSON,TEXAS-AM,28,26,-450,360,-12,51
908,WYOMING,MISSOURI,13,40,700,-1100,19,52
908,VIRGINIA,INDIANA,16,20,180,-220,5,50
908,KENTUCKY,FLORIDA,27,16,375,-500,13,52
908,UTAH,NORTHERN-ILLINOIS,17,6,-500,375,-13,46
908,FRESNO-STATE,MINNESOTA,14,21,-110,-110,0,50
908,ARKANSAS,COLORADO-STATE,27,34,-550,400,-14,71
908,CINCINNATI,MIAMI-OH,21,0,100,-120,1,45
908,TULSA,TEXAS,21,28,925,-1400,22.5,60
908,SOUTH-ALABAMA,OKLAHOMA-STATE,13,55,4500,-11000,30.5,64
908,PENN-STATE,PITTSBURGH,51,6,-310,250,-7,50
908,SOUTHERN-CALIFORNIA,STANFORD,3,17,180,-220,5,54
908,CALIFORNIA,BRIGHAM-YOUNG,21,18,110,-130,2,47
908,CONNECTICUT,BOISE-STATE,7,62,7000,-18500,33.5,63
908,MICHIGAN-STATE,ARIZONA-STATE,13,16,-200,170,-4.5,54
908,SAN-JOSE-STATE,WASHINGTON-STATE,0,31,4000,-10000,30,63
908,RICE,HAWAII,29,43,600,-900,17.5,69
913,BOSTON-COLLEGE,WAKE-FOREST,41,34,-250,200,-6.5,59
913,OLD-DOMINION,CHARLOTTE,25,28,-125,105,-1.5,47
915,TEXAS-EL-PASO,TENNESSEE,0,24,7500,-20000,33.5,52
915,BALL-STATE,INDIANA,10,38,550,-800,16.5,61
915,TEMPLE,MARYLAND,35,14,525,-750,16,56
915,MASSACHUSETTS,FLORIDA-INTERNATIONAL,24,63,150,-180,3.5,66
915,MIAMI-FL,TOLEDO,49,24,-500,375,-12.5,58
915,HAWAII,ARMY,21,28,220,-270,6.5,62
915,FLORIDA-STATE,SYRACUSE,7,30,-180,150,-3.5,69
915,OKLAHOMA,IOWA-STATE,37,27,-1200,750,-18.5,55
915,TROY,NEBRASKA,24,19,300,-400,10.5,56
915,RUTGERS,KANSAS,14,55,-110,-110,0,44
915,GEORGIA-TECH,PITTSBURGH,19,24,-170,145,-3.5,54
915,VANDERBILT,NOTRE-DAME,17,22,425,-600,14,52
915,OHIO,VIRGINIA,31,45,160,-190,4,54
915,BOISE-STATE,OKLAHOMA-STATE,21,44,-125,105,-1,67
915,BRIGHAM-YOUNG,WISCONSIN,24,21,1200,-2000,23.5,51
915,MIAMI-OH,MINNESOTA,3,26,400,-550,13.5,47
915,LOUISIANA-STATE,AUBURN,22,21,300,-400,10,45
915,SOUTH-FLORIDA,ILLINOIS,25,19,-650,450,-14,58
915,CENTRAL-MICHIGAN,NORTHERN-ILLINOIS,16,24,450,-650,14,47
915,NEW-MEXICO,NEW-MEXICO-STATE,42,25,-160,140,-3,61
915,TULANE,ALABAMA-BIRMINGHAM,24,31,-180,150,-3.5,57
915,DUKE,BAYLOR,40,27,115,-135,2.5,49
915,COLORADO-STATE,FLORIDA,10,48,1100,-2500,21.5,60
915,HOUSTON,TEXAS-TECH,49,63,100,-120,1,69
915,TEXAS-SAN-ANTONIO,KANSAS-STATE,17,41,1000,-2000,21,45
915,NORTH-TEXAS,ARKANSAS,44,17,175,-210,5.5,64
915,SAN-JOSE-STATE,OREGON,22,35,35000,-105000,42.5,68
915,EASTERN-MICHIGAN,BUFFALO,28,35,125,-145,2.5,54
915,OREGON-STATE,NEVADA,35,37,150,-180,4,68
915,ALABAMA,MISSISSIPPI,62,7,-1900,1100,-23,71
915,ARKANSAS-STATE,TULSA,29,20,105,-125,1.5,72
915,TEXAS-STATE,SOUTH-ALABAMA,31,41,280,-360,9.5,49
915,MIDDLE-TENNESSEE-STATE,GEORGIA,7,49,7500,-20000,34,59
915,MISSOURI,PURDUE,40,37,-200,170,-5,67
915,AKRON,NORTHWESTERN,39,34,876,-1500,21,46
915,LOUISIANA-MONROE,TEXAS-AM,10,48,2500,-5000,28,66
915,WESTERN-KENTUCKY,LOUISVILLE,17,20,1150,-1800,23.5,54
915,SOUTHERN-CALIFORNIA,TEXAS,14,37,130,-150,3,46
915,OHIO-STATE,TEXAS-CHRISTIAN,40,28,-450,350,-13,59
915,WASHINGTON,UTAH,21,7,-190,160,-4,46
915,FRESNO-STATE,UCLA,38,14,-145,125,-2.5,52
915,ARIZONA-STATE,SAN-DIEGO-STATE,21,28,-210,175,-5,48
920,TULSA,TEMPLE,17,31,190,-240,6,54
921,FLORIDA-ATLANTIC,CENTRAL-FLORIDA,36,56,400,-550,14,75
921,PENN-STATE,ILLINOIS,63,24,-3500,1375,-27.5,60
921,WASHINGTON-STATE,SOUTHERN-CALIFORNIA,36,39,175,-210,5,51
922,AKRON,IOWA-STATE,13,26,800,-1400,19,47
922,NORTH-CAROLINA-STATE,MARSHALL,37,20,-260,210,-6,56
922,CHARLOTTE,MASSACHUSETTS,31,49,190,-240,5.5,55
922,MICHIGAN-STATE,INDIANA,35,21,-250,200,-6.5,51
922,MINNESOTA,MARYLAND,13,42,105,-125,1.5,47
922,WESTERN-KENTUCKY,BALL-STATE,28,20,130,-150,3,52
922,BOSTON-COLLEGE,PURDUE,13,30,-250,200,-6.5,62
922,CONNECTICUT,SYRACUSE,21,51,3250,-7500,31,75
922,FLORIDA-INTERNATIONAL,MIAMI-FL,17,31,2000,-4000,26,58
922,PITTSBURGH,NORTH-CAROLINA,35,38,-155,135,-3,49
922,NORTHERN-ILLINOIS,FLORIDA-STATE,19,37,290,-380,9.5,45
922,MIAMI-OH,BOWLING-GREEN-STATE,38,23,-250,200,-6.5,55
922,TULANE,OHIO-STATE,6,49,13000,-39000,38,67
922,CLEMSON,GEORGIA-TECH,49,21,-800,550,-16.5,55
922,OHIO,CINCINNATI,30,34,230,-280,7,56
922,EAST-CAROLINA,SOUTH-FLORIDA,13,20,800,-1400,20,67
922,NOTRE-DAME,WAKE-FOREST,56,27,-250,200,-6.5,59
922,NEVADA,TOLEDO,44,63,320,-420,11.5,68
922,LOUISVILLE,VIRGINIA,3,27,175,-210,5,51
922,WESTERN-MICHIGAN,GEORGIA-STATE,34,15,-340,270,-8.5,61
922,BUFFALO,RUTGERS,42,13,-220,180,-6,53
922,ARIZONA,OREGON-STATE,35,14,-185,155,-4,73
922,STANFORD,OREGON,38,31,-150,130,-3,58
922,FLORIDA,TENNESSEE,47,21,-180,150,-4,47
922,MISSISSIPPI-STATE,KENTUCKY,7,28,-410,310,-10,55
922,NEBRASKA,MICHIGAN,10,56,650,-1000,18,52
922,KANSAS-STATE,WEST-VIRGINIA,6,35,500,-700,15,61
922,KENT-STATE,MISSISSIPPI,17,38,3500,-8500,28.5,75
922,RICE,SOUTHERN-MISSISSIPPI,22,40,425,-600,13.5,55
922,TEXAS-TECH,OKLAHOMA-STATE,41,17,500,-700,15,77
922,NAVY,SOUTHERN-METHODIST,30,31,-260,210,-6.5,58
922,COASTAL-CAROLINA,LOUISIANA-LAFAYETTE,30,28,130,-150,3,63
922,NEVADA-LAS-VEGAS,ARKANSAS-STATE,20,27,250,-310,7.5,66
922,TEXAS-CHRISTIAN,TEXAS,16,31,-150,130,-3,50
922,ARMY,OKLAHOMA,21,28,3375,-8000,29,60
922,LOUISIANA-TECH,LOUISIANA-STATE,21,38,750,-1200,19,51
922,KANSAS,BAYLOR,7,26,230,-280,7,54
922,SOUTH-CAROLINA,VANDERBILT,37,14,-125,105,-1.5,53
922,SOUTH-ALABAMA,MEMPHIS,35,52,6000,-15000,31.5,67
922,AIR-FORCE,UTAH-STATE,32,42,260,-330,9,60
922,NEW-MEXICO-STATE,TEXAS-EL-PASO,27,20,-230,185,-5.5,51
922,TEXAS-STATE,TEXAS-SAN-ANTONIO,21,25,230,-280,7,49
922,TROY,LOUISIANA-MONROE,35,27,-200,170,-4.5,58
922,VIRGINIA-TECH,OLD-DOMINION,35,49,-7000,3000,-29,53
922,NORTH-TEXAS,LIBERTY,47,7,-380,290,-10.5,68
922,GEORGIA,MISSOURI,43,29,-650,450,-15.5,68
922,TEXAS-AM,ALABAMA,23,45,1350,-2300,24.5,59
922,WISCONSIN,IOWA,28,17,-150,130,-3,44
922,ARIZONA-STATE,WASHINGTON,20,27,775,-1300,18,54
922,EASTERN-MICHIGAN,SAN-DIEGO-STATE,20,23,290,-380,10.5,48
927,NORTH-CAROLINA,MIAMI-FL,10,47,700,-1100,18.5,56
928,MEMPHIS,TULANE,24,40,-650,450,-14.5,67
928,UCLA,COLORADO,16,38,250,-310,9,57
929,ARMY,BUFFALO,42,13,215,-265,7,54
929,CINCINNATI,CONNECTICUT,49,7,-800,550,-17,63
929,CENTRAL-MICHIGAN,MICHIGAN-STATE,20,31,1400,-4000,27.5,45
929,NORTHERN-ILLINOIS,EASTERN-MICHIGAN,26,23,140,-160,3.5,50
929,KENT-STATE,BALL-STATE,24,52,230,-275,7.5,62
929,RICE,WAKE-FOREST,24,56,1500,-4500,28,66
929,OLD-DOMINION,EAST-CAROLINA,35,37,210,-250,7,60
929,BOWLING-GREEN-STATE,GEORGIA-TECH,17,63,1400,-4000,28,65
929,TEMPLE,BOSTON-COLLEGE,35,45,400,-475,13,54
929,SYRACUSE,CLEMSON,23,27,1100,-1800,24.5,65
929,SOUTH-ALABAMA,APPALACHIAN-STATE,7,52,1500,-3000,25.5,57
929,VIRGINIA-TECH,DUKE,31,14,210,-260,6.5,51
929,LOUISIANA-MONROE,GEORGIA-STATE,14,46,-240,190,-6,65
929,MASSACHUSETTS,OHIO,42,58,320,-420,11.5,69
929,PITTSBURGH,CENTRAL-FLORIDA,14,45,375,-500,13.5,65
929,SOUTH-CAROLINA,KENTUCKY,10,24,-110,-110,0,51
929,VIRGINIA,NORTH-CAROLINA-STATE,21,35,225,-275,6.5,53
929,INDIANA,RUTGERS,24,17,-600,425,-14.5,51
929,NEVADA,AIR-FORCE,28,25,150,-180,3.5,63
929,UTAH,WASHINGTON-STATE,24,28,-120,100,-1,49
929,OREGON-STATE,ARIZONA-STATE,24,52,1000,-1600,22,65
929,BRIGHAM-YOUNG,WASHINGTON,7,35,700,-1100,18,48
929,TOLEDO,FRESNO-STATE,27,49,315,-415,10.5,61
929,WESTERN-MICHIGAN,MIAMI-OH,40,39,-145,125,-2.5,53
929,FLORIDA-STATE,LOUISVILLE,28,24,-240,190,-5.5,47
929,OHIO-STATE,PENN-STATE,27,26,-170,145,-3.5,69
929,ARKANSAS-STATE,GEORGIA-SOUTHERN,21,28,-150,130,-3,54
929,TENNESSEE,GEORGIA,12,38,4000,-10000,30.5,55
929,LIBERTY,NEW-MEXICO,52,43,220,-270,7,66
929,SOUTHERN-MISSISSIPPI,AUBURN,13,24,1578,-5000,27,51
929,IOWA-STATE,TEXAS-CHRISTIAN,14,17,330,-430,11.5,45
929,LOUISIANA-LAFAYETTE,ALABAMA,14,56,75000,-225000,48.5,68
929,BAYLOR,OKLAHOMA,33,66,1050,-1600,21.5,69
929,TEXAS-EL-PASO,TEXAS-SAN-ANTONIO,21,30,310,-410,10,46
929,PURDUE,NEBRASKA,42,28,-160,140,-3.5,58
929,TEXAS,KANSAS-STATE,19,14,-330,260,-8,49
929,WEST-VIRGINIA,TEXAS-TECH,42,34,-170,145,-3.5,75
929,LOUISIANA-TECH,NORTH-TEXAS,29,27,240,-300,7.5,63
929,CHARLOTTE,ALABAMA-BIRMINGHAM,7,28,500,-700,15,52
929,OKLAHOMA-STATE,KANSAS,48,28,-950,625,-17.5,56
929,MARSHALL,WESTERN-KENTUCKY,20,17,-180,150,-3.5,51
929,FLORIDA,MISSISSIPPI-STATE,13,6,230,-280,7,51
929,MISSISSIPPI,LOUISIANA-STATE,16,45,330,-430,11,60
929,COASTAL-CAROLINA,TROY,21,45,450,-650,14,56
929,FLORIDA-ATLANTIC,MIDDLE-TENNESSEE-STATE,24,25,-150,130,-3,64
929,SOUTHERN-CALIFORNIA,ARIZONA,24,20,-180,150,-3.5,62
929,BOISE-STATE,WYOMING,34,14,-800,550,-16.5,47
929,HAWAII,SAN-JOSE-STATE,44,41,-400,300,-9.5,63
929,STANFORD,NOTRE-DAME,17,38,175,-210,4.5,53
929,MICHIGAN,NORTHWESTERN,20,17,-700,500,-15.5,46
929,ARKANSAS,TEXAS-AM,17,24,800,-1400,20,56
929,OREGON,CALIFORNIA,42,24,-130,110,-2,58
1004,TULSA,HOUSTON,26,41,562,-800,17,71
1004,GEORGIA-STATE,TROY,20,37,733,-1150,17,55
1005,MIDDLE-TENNESSEE-STATE,MARSHALL,34,24,130,-150,3,51
1005,GEORGIA-TECH,LOUISVILLE,66,31,-220,180,-5.5,56
1005,UTAH-STATE,BRIGHAM-YOUNG,45,20,-125,105,-1.5,55
1006,SOUTH-ALABAMA,GEORGIA-SOUTHERN,13,48,350,-450,12.5,56
1006,SOUTH-FLORIDA,MASSACHUSETTS,58,42,-700,500,-15.5,72
1006,CLEMSON,WAKE-FOREST,63,3,-2000,1000,-20.5,61
1006,EAST-CAROLINA,TEMPLE,6,49,275,-350,10,53
1006,NORTHERN-ILLINOIS,BALL-STATE,24,16,-150,130,-3,52
1006,SYRACUSE,PITTSBURGH,37,44,-170,145,-3.5,58
1006,SOUTHERN-METHODIST,CENTRAL-FLORIDA,20,48,1375,-3500,25.5,74
1006,OLD-DOMINION,FLORIDA-ATLANTIC,33,52,410,-540,13.5,63
1006,INDIANA,OHIO-STATE,26,49,1474,-4145,27,64
1006,BOSTON-COLLEGE,NORTH-CAROLINA-STATE,23,28,200,-250,6.5,61
1006,LOUISIANA-STATE,FLORIDA,19,27,-120,100,-1,44
1006,MISSOURI,SOUTH-CAROLINA,35,37,-120,100,-1,63
1006,MARYLAND,MICHIGAN,21,42,650,-1000,17.5,45
1006,TULANE,CINCINNATI,21,37,220,-270,7,48
1006,OHIO,KENT-STATE,27,26,-500,375,-12,69
1006,EASTERN-MICHIGAN,WESTERN-MICHIGAN,24,27,170,-200,4.5,58
1006,BUFFALO,CENTRAL-MICHIGAN,34,24,-260,210,-6.5,53
1006,MIAMI-OH,AKRON,41,17,170,-200,4.5,48
1006,NOTRE-DAME,VIRGINIA-TECH,45,23,-260,210,-6.5,54
1006,ILLINOIS,RUTGERS,38,17,-210,175,-4.5,49
1006,SAN-DIEGO-STATE,BOISE-STATE,19,13,375,-500,13.5,51
1006,ARIZONA-STATE,COLORADO,21,28,110,-130,1.5,64
1006,LIBERTY,NEW-MEXICO-STATE,41,49,-165,142,-3.5,64
1006,NORTH-TEXAS,TEXAS-EL-PASO,27,24,-2800,1243,-26.5,54
1006,WASHINGTON,UCLA,31,24,-1500,876,-21,53
1006,UTAH,STANFORD,40,21,170,-200,4,44
1006,FRESNO-STATE,NEVADA,21,3,-850,575,-16.5,58
1006,WASHINGTON-STATE,OREGON-STATE,56,37,-1400,800,-19,65
1006,CALIFORNIA,ARIZONA,17,24,-125,105,-1.5,57
1006,NEW-MEXICO,NEVADA-LAS-VEGAS,50,14,235,-290,8,62
1006,NORTHWESTERN,MICHIGAN-STATE,29,19,320,-420,11,43
1006,KANSAS,WEST-VIRGINIA,22,38,2500,-5000,27.5,62
1006,ALABAMA,ARKANSAS,65,31,-25000,9000,-35,59
1006,ALABAMA-BIRMINGHAM,LOUISIANA-TECH,28,7,230,-280,7.5,56
1006,KENTUCKY,TEXAS-AM,14,20,170,-200,4.5,49
1006,IOWA-STATE,OKLAHOMA-STATE,48,42,300,-400,10,56
1006,VANDERBILT,GEORGIA,13,41,1243,-2800,25.5,56
1006,IOWA,MINNESOTA,48,31,-269,221,-7,42
1006,BOWLING-GREEN-STATE,TOLEDO,36,52,1098,-2200,22.5,71
1006,AUBURN,MISSISSIPPI-STATE,9,23,-144,124,-3,45
1006,NAVY,AIR-FORCE,7,35,-140,120,-2.5,47
1006,LOUISIANA-MONROE,MISSISSIPPI,21,70,1175,-2500,23.5,76
1006,OKLAHOMA,TEXAS,45,48,-275,226,-7.5,60
1006,CONNECTICUT,MEMPHIS,14,55,9000,-25000,36.5,77
1006,LOUISIANA-LAFAYETTE,TEXAS-STATE,42,27,-160,140,-3,57
1006,TEXAS-SAN-ANTONIO,RICE,20,3,-110,-110,0,50
1006,KANSAS-STATE,BAYLOR,34,37,160,-190,4,52
1006,FLORIDA-STATE,MIAMI-FL,27,28,400,-550,14,48
1006,NEBRASKA,WISCONSIN,24,41,700,-1100,18.5,60
1006,COLORADO-STATE,SAN-JOSE-STATE,42,30,-150,130,-3,60
1006,WYOMING,HAWAII,13,17,-140,120,-2.5,51
1009,APPALACHIAN-STATE,ARKANSAS-STATE,35,9,-400,317,-10.5,58
1011,TEXAS-TECH,TEXAS-CHRISTIAN,17,14,260,-320,7,57
1011,GEORGIA-SOUTHERN,TEXAS-STATE,15,13,-850,588,-17,51
1012,SOUTH-FLORIDA,TULSA,25,24,-345,278,-8.5,59
1012,ARIZONA,UTAH,10,42,384,-500,13.5,54
1012,AIR-FORCE,SAN-DIEGO-STATE,17,21,303,-380,11,42
1013,LOUISVILLE,BOSTON-COLLEGE,20,38,330,-430,11.5,57
1013,MIAMI-FL,VIRGINIA,13,16,-275,225,-7,46
1013,TOLEDO,EASTERN-MICHIGAN,26,28,-130,110,-2,61
1013,TEXAS-AM,SOUTH-CAROLINA,26,23,-135,115,-2.5,52
1013,LOUISIANA-MONROE,COASTAL-CAROLINA,45,20,225,-275,7,67
1013,PURDUE,ILLINOIS,46,7,-400,300,-10.5,62
1013,BALL-STATE,CENTRAL-MICHIGAN,24,23,115,-135,2.5,54
1013,DUKE,GEORGIA-TECH,28,14,105,-125,2,55
1013,RUTGERS,MARYLAND,7,34,1150,-2400,24,51
1013,VIRGINIA-TECH,NORTH-CAROLINA,22,19,-260,210,-6.5,57
1013,WESTERN-KENTUCKY,CHARLOTTE,14,40,-350,275,-8.5,44
1013,HOUSTON,EAST-CAROLINA,42,20,-750,525,-15.5,70
1013,AKRON,BUFFALO,6,24,360,-470,11.5,54
1013,MARSHALL,OLD-DOMINION,42,20,-170,145,-3.5,56
1013,MIDDLE-TENNESSEE-STATE,FLORIDA-INTERNATIONAL,21,24,100,-120,1.5,61
1013,KENT-STATE,MIAMI-OH,6,31,350,-450,11.5,58
1013,NEVADA-LAS-VEGAS,UTAH-STATE,28,59,1400,-4000,27,66
1013,NEW-MEXICO,COLORADO-STATE,18,20,-130,110,-1.5,62
1013,TROY,LIBERTY,16,22,-430,330,-11,62
1013,PITTSBURGH,NOTRE-DAME,14,19,875,-1300,21,55
1013,COLORADO,SOUTHERN-CALIFORNIA,20,31,200,-250,6.5,57
1013,ARMY,SAN-JOSE-STATE,52,3,-1000,650,-17.5,51
1013,WASHINGTON,OREGON,27,30,-190,160,-3.5,59
1013,OHIO,NORTHERN-ILLINOIS,21,24,190,-240,5.5,51
1013,LOUISIANA-TECH,TEXAS-SAN-ANTONIO,31,3,-500,375,-12.5,46
1013,WESTERN-MICHIGAN,BOWLING-GREEN-STATE,42,35,-675,475,-15,69
1013,MISSISSIPPI,ARKANSAS,37,33,-275,225,-6.5,66
1013,WISCONSIN,MICHIGAN,13,38,320,-420,10,47
1013,MINNESOTA,OHIO-STATE,14,30,4000,-10000,29.5,61
1013,TEMPLE,NAVY,24,17,-260,210,-6.5,49
1013,WEST-VIRGINIA,IOWA-STATE,14,30,-200,170,-4.5,55
1013,SOUTHERN-MISSISSIPPI,NORTH-TEXAS,7,30,230,-280,7,52
1013,NEBRASKA,NORTHWESTERN,31,34,145,-170,3.5,58
1013,IOWA,INDIANA,42,16,-170,145,-3.5,52
1013,CENTRAL-FLORIDA,MEMPHIS,31,30,-210,175,-5.5,80
1013,TENNESSEE,AUBURN,30,24,575,-850,15.5,47
1013,BAYLOR,TEXAS,17,23,400,-550,14,58
1013,MISSOURI,ALABAMA,10,39,1700,-4000,28,74
1013,FLORIDA,VANDERBILT,37,27,-380,290,-9.5,51
1013,OKLAHOMA-STATE,KANSAS-STATE,12,31,-360,280,-9,61
1013,ALABAMA-BIRMINGHAM,RICE,42,0,-800,550,-17,52
1013,GEORGIA,LOUISIANA-STATE,16,36,-260,210,-6.5,49
1013,NEW-MEXICO-STATE,LOUISIANA-LAFAYETTE,38,66,230,-280,7,67
1013,MICHIGAN-STATE,PENN-STATE,21,17,400,-550,13.5,55
1013,HAWAII,BRIGHAM-YOUNG,23,49,300,-400,10.5,57
1013,UCLA,CALIFORNIA,37,7,220,-270,7,52
1013,WYOMING,FRESNO-STATE,3,27,700,-1100,18,44
1013,BOISE-STATE,NEVADA,31,27,-650,450,-14.5,59
1018,GEORGIA-STATE,ARKANSAS-STATE,35,51,384,-500,13,57
1018,STANFORD,ARIZONA-STATE,20,13,-135,115,-2.5,57
1019,COLORADO-STATE,BOISE-STATE,28,56,1098,-2200,23.5,61
1019,AIR-FORCE,NEVADA-LAS-VEGAS,41,35,-340,274,-9.5,54
1020,VANDERBILT,KENTUCKY,7,14,320,-420,11,45
1020,CINCINNATI,TEMPLE,17,24,120,-140,2.5,47
1020,CENTRAL-FLORIDA,EAST-CAROLINA,37,10,-2000,1000,-22,65
1020,NORTH-CAROLINA,SYRACUSE,37,40,280,-360,9.5,66
1020,MARYLAND,IOWA,0,23,300,-400,10,44
1020,VIRGINIA,DUKE,28,14,210,-260,6.5,45
1020,FLORIDA-ATLANTIC,MARSHALL,7,31,-135,115,-2.5,60
1020,NORTHWESTERN,RUTGERS,18,15,-1600,900,-20.5,48
1020,COASTAL-CAROLINA,MASSACHUSETTS,24,13,115,-135,2.5,75
1020,MIAMI-OH,ARMY,30,31,230,-280,6.5,47
1020,MICHIGAN,MICHIGAN-STATE,21,7,-310,250,-7,39
1020,OHIO-STATE,PURDUE,20,49,-450,350,-12.5,65
1020,ALABAMA,TENNESSEE,58,21,-7000,3000,-29.5,58
1020,EASTERN-MICHIGAN,BALL-STATE,42,20,-140,120,-2.5,44
1020,BUFFALO,TOLEDO,31,17,130,-150,3,62
1020,AKRON,KENT-STATE,24,23,-200,170,-4.5,49
1020,PENN-STATE,INDIANA,33,28,-675,475,-14.5,57
1020,ILLINOIS,WISCONSIN,20,49,1100,-2000,24,53
1020,HOUSTON,NAVY,49,36,-450,350,-11.5,60
1020,TEXAS-EL-PASO,LOUISIANA-TECH,24,31,1000,-1500,21.5,50
1020,RICE,FLORIDA-INTERNATIONAL,17,36,1100,-1700,24,52
1020,LOUISIANA-LAFAYETTE,APPALACHIAN-STATE,17,27,1500,-3000,25,65
1020,TULSA,ARKANSAS,0,23,240,-300,7,53
1020,GEORGIA-SOUTHERN,NEW-MEXICO-STATE,48,31,-380,290,-10,53
