date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u
926,AKRON,LOUISIANA-LAFAYETTE,35,14,250,-310,7.5,53
926,COLORADO-STATE,TEXAS-SAN-ANTONIO,33,31,-360,290,-9,56
926,CENTRAL-FLORIDA,SOUTH-CAROLINA,14,31,475,-625,14,45
926,UTAH,OREGON,62,20,305,-375,10,63
926,APPALACHIAN-STATE,OLD-DOMINION,49,0,-310,250,-7.5,54
926,NORTHERN-ILLINOIS,BOSTON-COLLEGE,14,17,145,-165,3,44
926,OKLAHOMA-STATE,TEXAS,30,27,-145,125,-2.5,61
926,SOUTHERN-CALIFORNIA,ARIZONA-STATE,42,14,-200,175,-4.5,62
926,BALL-STATE,NORTHWESTERN,19,24,630,-880,17.5,48
926,HAWAII,WISCONSIN,0,28,1585,-2535,24.5,52
926,UCLA,ARIZONA,56,30,-115,-105,-1,64
926,CALIFORNIA,WASHINGTON,30,24,-120,100,-1,60
926,FRESNO-STATE,SAN-JOSE-STATE,23,49,175,-205,5.5,52
1001,MIAMI-FL,CINCINNATI,23,34,-300,240,-7,70
1002,MEMPHIS,SOUTH-FLORIDA,24,17,-300,240,-7,57
1002,TEMPLE,CHARLOTTE,37,3,-1230,814,-20,43
1002,CONNECTICUT,BRIGHAM-YOUNG,13,30,470,-620,15,44
1003,NORTH-CAROLINA,GEORGIA-TECH,38,31,210,-250,7,62
1003,ARMY,PENN-STATE,14,20,1620,-2670,26,44
1003,BOWLING-GREEN-STATE,BUFFALO,28,22,-295,245,-7.5,67
1003,TOLEDO,BALL-STATE,24,10,-220,190,-5.5,54
1003,WYOMING,APPALACHIAN-STATE,13,31,1615,-2665,26,52
1003,OHIO,AKRON,14,12,-140,120,-2.5,44
1003,MIAMI-OH,KENT-STATE,14,20,330,-410,10.5,43
1003,KANSAS,IOWA-STATE,13,38,775,-1075,20,59
1003,PURDUE,MICHIGAN-STATE,21,24,1400,-2150,23,53
1003,FLORIDA-INTERNATIONAL,MASSACHUSETTS,14,24,120,-140,2.5,58
1003,MINNESOTA,NORTHWESTERN,0,27,170,-195,4.5,40
1003,LOUISVILLE,NORTH-CAROLINA-STATE,20,13,120,-140,2.5,47
1003,WEST-VIRGINIA,OKLAHOMA,24,44,210,-250,6,60
1003,IOWA,WISCONSIN,10,6,195,-230,5,46
1003,PITTSBURGH,VIRGINIA-TECH,17,13,150,-170,3.5,44
1003,MISSISSIPPI-STATE,TEXAS-AM,17,30,165,-185,4,63
1003,CENTRAL-FLORIDA,TULANE,31,45,-130,110,-1.5,44
1003,WESTERN-KENTUCKY,RICE,49,10,-265,215,-7,69
1003,KANSAS-STATE,OKLAHOMA-STATE,34,36,230,-280,7,48
1003,HOUSTON,TULSA,38,24,-350,280,-9,79
1003,ARIZONA-STATE,UCLA,38,23,415,-540,13,61
1003,ARIZONA,STANFORD,17,55,380,-480,12.5,59
1003,TEXAS,TEXAS-CHRISTIAN,7,50,455,-580,14.5,72
1003,AIR-FORCE,NAVY,11,33,165,-190,4.5,49
1003,ALABAMA,GEORGIA,38,10,-105,-115,0,51
1003,MISSISSIPPI,FLORIDA,10,38,-295,245,-7.5,50
1003,BOSTON-COLLEGE,DUKE,7,9,175,-205,4.5,37
1003,NEBRASKA,ILLINOIS,13,14,-160,140,-3,57
1003,OHIO-STATE,INDIANA,34,27,-1545,1095,-21.5,65
1003,NORTHERN-ILLINOIS,CENTRAL-MICHIGAN,19,29,-125,105,-1.5,51
1003,TEXAS-TECH,BAYLOR,35,63,600,-775,17,88
1003,HAWAII,BOISE-STATE,0,55,1570,-3570,27.5,56
1003,OREGON,COLORADO,41,24,-280,230,-7,69
1003,WASHINGTON-STATE,CALIFORNIA,28,34,660,-910,17,73
1003,SAN-JOSE-STATE,AUBURN,21,35,945,-1295,21,56
1003,LOUISIANA-LAFAYETTE,LOUISIANA-TECH,14,43,490,-640,14.5,60
1003,VANDERBILT,MIDDLE-TENNESSEE-STATE,17,13,115,-135,2.5,49
1003,SOUTH-CAROLINA,MISSOURI,10,24,125,-145,2.5,42
1003,EASTERN-MICHIGAN,LOUISIANA-STATE,22,44,60000,-180000,44.5,63
1003,OLD-DOMINION,MARSHALL,7,27,655,-905,17,54
1003,ARKANSAS,TENNESSEE,24,20,190,-225,6,54
1003,EAST-CAROLINA,SOUTHERN-METHODIST,49,23,-230,195,-6,64
1003,NORTH-TEXAS,SOUTHERN-MISSISSIPPI,14,49,540,-690,15,66
1003,SOUTH-ALABAMA,TROY,24,18,200,-235,6.5,60
1003,GEORGIA-SOUTHERN,LOUISIANA-MONROE,51,31,-220,185,-5.5,48
1003,FLORIDA-STATE,WAKE-FOREST,24,16,-1140,840,-19,46
1003,MICHIGAN,MARYLAND,28,0,-585,460,-14,46
1003,COLORADO-STATE,UTAH-STATE,18,33,195,-230,5.5,51
1003,TEXAS-SAN-ANTONIO,TEXAS-EL-PASO,25,6,-160,140,-3,58
1003,NOTRE-DAME,CLEMSON,22,24,125,-145,3,49
1003,NEW-MEXICO-STATE,NEW-MEXICO,29,38,350,-440,11,66
1003,NEVADA-LAS-VEGAS,NEVADA,23,17,200,-240,6,56
1003,FRESNO-STATE,SAN-DIEGO-STATE,7,21,250,-310,7.5,51
1003,LIBERTY,GEORGIA-STATE,41,33,-135,115,-2.5,60
1008,SOUTHERN-METHODIST,HOUSTON,28,49,900,-2500,24,70
1008,WASHINGTON,SOUTHERN-CALIFORNIA,17,12,600,-900,17,59
1009,SOUTHERN-MISSISSIPPI,MARSHALL,10,31,143,-163,3,57
1009,NORTH-CAROLINA-STATE,VIRGINIA-TECH,13,28,125,-145,3,44
1010,OKLAHOMA,TEXAS,17,24,-800,575,-16,60
1010,MINNESOTA,PURDUE,41,13,-170,150,-3.5,47
1010,AKRON,EASTERN-MICHIGAN,47,21,-335,270,-8.5,52
1010,OKLAHOMA-STATE,WEST-VIRGINIA,33,26,170,-200,4.5,63
1010,INDIANA,PENN-STATE,7,29,161,-181,4.5,52
1010,DUKE,ARMY,44,3,-575,435,-14,48
1010,TULANE,TEMPLE,10,49,460,-600,14,44
1010,ILLINOIS,IOWA,20,29,305,-375,10,47
1010,WAKE-FOREST,BOSTON-COLLEGE,3,0,285,-350,9.5,35
1010,MIAMI-OH,OHIO,3,34,575,-800,15.5,50
1010,KENT-STATE,TOLEDO,7,38,525,-725,16.5,45
1010,BALL-STATE,NORTHERN-ILLINOIS,41,59,315,-385,10.5,54
1010,APPALACHIAN-STATE,GEORGIA-STATE,37,3,-600,460,-14.5,61
1010,VIRGINIA,PITTSBURGH,19,26,255,-320,8,45
1010,CENTRAL-MICHIGAN,WESTERN-MICHIGAN,39,41,170,-200,4.5,51
1010,ARKANSAS,ALABAMA,14,27,650,-950,15.5,48
1010,WYOMING,AIR-FORCE,17,31,800,-1300,21,56
1010,MASSACHUSETTS,BOWLING-GREEN-STATE,38,62,355,-450,11.5,79
1010,EAST-CAROLINA,BRIGHAM-YOUNG,38,45,315,-385,10,60
1010,RICE,FLORIDA-ATLANTIC,27,26,150,-170,3.5,56
1010,WASHINGTON-STATE,OREGON,45,38,525,-700,15.5,71
1010,GEORGIA,TENNESSEE,31,38,-130,110,-2,60
1010,MIDDLE-TENNESSEE-STATE,WESTERN-KENTUCKY,28,58,240,-300,7,70
1010,LOUISIANA-MONROE,TULSA,24,34,305,-375,10,65
1010,NAVY,NOTRE-DAME,24,41,460,-600,14,59
1010,COLORADO,ARIZONA-STATE,23,48,550,-750,16.5,57
1010,MIAMI-FL,FLORIDA-STATE,24,29,210,-260,6,54
1010,NORTHWESTERN,MICHIGAN,0,38,325,-400,10.5,38
1010,GEORGIA-TECH,CLEMSON,24,43,245,-305,7,52
1010,TEXAS-STATE,LOUISIANA-LAFAYETTE,27,49,153,-172,4,67
1010,CALIFORNIA,UTAH,24,30,240,-300,7,61
1010,CONNECTICUT,CENTRAL-FLORIDA,40,13,-125,105,-1.5,38
1010,TEXAS-EL-PASO,FLORIDA-INTERNATIONAL,12,52,456,-595,13.5,46
1010,LOUISIANA-TECH,TEXAS-SAN-ANTONIO,34,31,-500,400,-13,54
1010,BOISE-STATE,COLORADO-STATE,41,10,-650,500,-15.5,60
1010,FLORIDA,MISSOURI,21,3,-260,210,-6.5,39
1010,OREGON-STATE,ARIZONA,7,44,240,-300,8,67
1010,SYRACUSE,SOUTH-FLORIDA,24,45,-125,105,-1.5,46
1010,TEXAS-CHRISTIAN,KANSAS-STATE,52,45,-350,285,-9,61
1010,IOWA-STATE,TEXAS-TECH,31,66,400,-500,13.5,72
1010,MICHIGAN-STATE,RUTGERS,31,24,-465,370,-12.5,56
1010,WISCONSIN,NEBRASKA,23,21,-145,125,-2.5,51
1010,NEW-MEXICO,NEVADA,17,35,165,-185,4,54
1010,SAN-JOSE-STATE,NEVADA-LAS-VEGAS,33,27,-170,150,-3.5,51
1010,UTAH-STATE,FRESNO-STATE,56,14,-425,345,-12.5,49
1010,SAN-DIEGO-STATE,HAWAII,28,14,-107,-113,0,45
1010,SOUTH-CAROLINA,LOUISIANA-STATE,24,45,800,-1300,20,50
1013,ARKANSAS-STATE,SOUTH-ALABAMA,49,31,-170,150,-3.5,58
1015,AUBURN,KENTUCKY,30,27,-125,105,-2,56
1015,UCLA,STANFORD,35,56,210,-260,6.5,56
1016,CINCINNATI,BRIGHAM-YOUNG,24,38,180,-210,4.5,68
1016,HOUSTON,TULANE,42,7,-1800,1000,-21,57
1016,BOISE-STATE,UTAH-STATE,26,52,-300,240,-7.5,50
1016,NEVADA-LAS-VEGAS,FRESNO-STATE,28,31,-230,190,-6,49
1017,EASTERN-MICHIGAN,TOLEDO,20,63,2805,-5805,28.5,64
1017,CENTRAL-FLORIDA,TEMPLE,16,30,870,-1220,20.5,42
1017,BUFFALO,CENTRAL-MICHIGAN,14,51,215,-265,6.5,55
1017,MARSHALL,FLORIDA-ATLANTIC,33,17,-170,150,-3.5,47
1017,SOUTH-FLORIDA,CONNECTICUT,28,20,-110,-110,1,44
1017,NEW-MEXICO-STATE,GEORGIA-SOUTHERN,26,56,3820,-9320,31,62
1017,FLORIDA-INTERNATIONAL,MIDDLE-TENNESSEE-STATE,34,42,330,-410,11,52
1017,GEORGIA-STATE,BALL-STATE,31,19,460,-585,14.5,63
1017,BOSTON-COLLEGE,CLEMSON,17,34,765,-1065,18,38
1017,SYRACUSE,VIRGINIA,38,44,230,-280,7,50
1017,PURDUE,WISCONSIN,7,24,1045,-1445,22.5,51
1017,IOWA,NORTHWESTERN,40,10,-125,105,-1.5,41
1017,WAKE-FOREST,NORTH-CAROLINA,14,50,620,-870,16.5,53
1017,TEXAS-TECH,KANSAS,30,20,-14025,5525,-33,74
1017,NEVADA,WYOMING,21,28,-245,205,-6.5,56
1017,LOUISIANA-TECH,MISSISSIPPI-STATE,20,45,365,-455,11,60
1017,KENT-STATE,MASSACHUSETTS,15,10,235,-285,7,55
1017,WESTERN-MICHIGAN,OHIO,49,14,150,-170,3.5,54
1017,NORTHERN-ILLINOIS,MIAMI-OH,45,12,-945,695,-18,54
1017,AIR-FORCE,COLORADO-STATE,23,38,-175,155,-3.5,55
1017,ALABAMA,TEXAS-AM,41,23,-215,185,-5,55
1017,FLORIDA,LOUISIANA-STATE,28,35,215,-255,6.5,43
1017,NEBRASKA,MINNESOTA,48,25,-105,-115,1,47
1017,MISSOURI,GEORGIA,6,9,545,-695,15.5,48
1017,OKLAHOMA,KANSAS-STATE,55,0,-195,170,-4.5,53
1017,PITTSBURGH,GEORGIA-TECH,31,28,120,-140,2.5,48
1017,VIRGINIA-TECH,MIAMI-FL,20,30,140,-160,3,51
1017,MICHIGAN-STATE,MICHIGAN,27,23,245,-305,7.5,42
1017,WEST-VIRGINIA,BAYLOR,38,62,885,-1235,20.5,76
1017,RUTGERS,INDIANA,55,52,205,-245,6.5,66
1017,TULSA,EAST-CAROLINA,17,30,455,-580,14,77
1017,TEXAS-SAN-ANTONIO,SOUTHERN-MISSISSIPPI,10,32,275,-335,8,56
1017,APPALACHIAN-STATE,LOUISIANA-MONROE,59,14,-625,475,-14.5,47
1017,CHARLOTTE,OLD-DOMINION,34,37,170,-200,4.5,50
1017,VANDERBILT,SOUTH-CAROLINA,10,19,105,-125,1.5,45
1017,OREGON-STATE,WASHINGTON-STATE,31,52,245,-295,8,63
1017,ARIZONA-STATE,UTAH,18,34,185,-215,5,51
1017,ARIZONA,COLORADO,38,31,-240,205,-6,68
1017,AKRON,BOWLING-GREEN-STATE,10,59,370,-470,12.5,62
1017,TEXAS-CHRISTIAN,IOWA-STATE,45,21,-1375,975,-21,68
1017,LOUISVILLE,FLORIDA-STATE,21,41,220,-270,6.5,46
1017,SOUTHERN-CALIFORNIA,NOTRE-DAME,31,41,210,-250,6.5,61
1017,MISSISSIPPI,MEMPHIS,24,37,-410,330,-10,72
1017,PENN-STATE,OHIO-STATE,10,38,800,-1100,18.5,50
1017,HAWAII,NEW-MEXICO,27,28,175,-200,4,51
1017,SAN-DIEGO-STATE,SAN-JOSE-STATE,30,7,120,-140,2.5,48
1017,OREGON,WASHINGTON,26,20,120,-140,2.5,59
1020,LOUISIANA-LAFAYETTE,ARKANSAS-STATE,27,37,210,-260,6.5,55
1022,GEORGIA-SOUTHERN,APPALACHIAN-STATE,13,31,210,-260,6.5,59
1022,TEMPLE,EAST-CAROLINA,24,14,130,-150,3,48
1022,CALIFORNIA,UCLA,24,40,140,-160,3.5,69
1023,MEMPHIS,TULSA,66,42,-400,325,-9.5,75
1023,UTAH-STATE,SAN-DIEGO-STATE,14,48,-200,170,-4,44
1024,EASTERN-MICHIGAN,NORTHERN-ILLINOIS,21,49,2555,-5555,28,65
1024,CENTRAL-MICHIGAN,BALL-STATE,23,21,-290,240,-7.5,56
1024,TOLEDO,MASSACHUSETTS,51,35,-630,480,-14.5,62
1024,BOWLING-GREEN-STATE,KENT-STATE,48,0,-535,410,-13.5,58
1024,OHIO,BUFFALO,17,41,-150,130,-3,53
1024,PITTSBURGH,SYRACUSE,23,20,-355,285,-9,49
1024,INDIANA,MICHIGAN-STATE,26,52,510,-660,14.5,59
1024,CLEMSON,MIAMI-FL,58,0,-350,280,-8,56
1024,NORTH-CAROLINA-STATE,WAKE-FOREST,35,17,-320,260,-8,43
1024,MISSOURI,VANDERBILT,3,10,-120,100,-1,34
1024,MIAMI-OH,WESTERN-MICHIGAN,13,35,1645,-3145,24,55
1024,TULANE,NAVY,14,31,1375,-2125,25.5,56
1024,WYOMING,BOISE-STATE,14,34,11400,-22600,34,59
1024,FRESNO-STATE,AIR-FORCE,14,42,600,-800,17,54
1024,NORTH-TEXAS,MARSHALL,13,30,2285,-4285,28,56
1024,UTAH,SOUTHERN-CALIFORNIA,24,42,185,-220,6,57
1024,WASHINGTON,STANFORD,14,31,565,-715,14.5,47
1024,TENNESSEE,ALABAMA,14,19,545,-695,14.5,48
1024,KANSAS-STATE,TEXAS,9,23,240,-290,7,46
1024,TEXAS-AM,MISSISSIPPI,3,23,185,-220,5.5,67
1024,VIRGINIA,NORTH-CAROLINA,13,26,620,-820,17,58
1024,NORTHWESTERN,NEBRASKA,30,28,240,-290,7,50
1024,WISCONSIN,ILLINOIS,24,13,-215,185,-5,47
1024,DUKE,VIRGINIA-TECH,45,43,145,-165,3.5,46
