date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
09-30,NEVADA,FRESNO-STATE,21,41,250,-310,7.5,59.0,16.483333333333334,20.71666666666667,0.26666666666666666,0.65,1.0666666666666667,0.45,25.916666666666664,23.7,14.0,16.15,1.0333333333333332,1.6666666666666667,161.26666666666665,212.03333333333336,4.233333333333333,5.716666666666667,27.666666666666664,17.53333333333333,27.916666666666664,39.18333333333334,1.1,1.85,115.58333333333333,187.23333333333335,276.85,399.26666666666665,1.2833333333333334,1.15,40.6,53.63333333333333,0.5401929260450161,0.6814345991561181,6.222508038585209,8.946554149085795,53.83333333333333,47.4,0.3256965944272446,0.5836849507735583,4.140298507462687,4.778392173543173,5.142724458204335,8.423347398030943,0,0,0,0,0,0,1,0,0,0,-9.7,-6.87,17.2,21.8,0.4,0.3,1.1,0.4,33.8,22.5,17.5,13.3,1.1,1.8,213.1,167.4,6.3,5.8,30.9,17.7,36.7,50.1,0.9,2.1,116.2,248.7,329.3,416.1,1.5,0.8,55.8,52.0,0.5177514792899409,0.5911111111111111,6.3047337278106514,7.44,70.5,45.0,0.251063829787234,0.6866666666666666,3.1662125340599454,4.964071856287425,4.670921985815603,9.246666666666668,0,0,0,0,0,0,1,0,0,0,-14.26,-2.42
09-30,NORTHERN-ILLINOIS,SAN-DIEGO-STATE,28,34,285,-370,9.0,47.0,19.5,21.95,0.4,0.1,0.8,1.6,32.15,39.6,17.4,22.6,1.35,1.55,194.75,247.85,6.25,6.7,25.15,25.5,38.4,43.15,1.4,1.5,187.9,158.65,382.65,406.5,1.2,1.65,58.75,66.4,0.5412130637636081,0.5707070707070707,6.057542768273717,6.258838383838383,70.55,79.2,0.3614457831325301,0.317550505050505,4.893229166666667,3.6767091541135577,5.423812898653437,5.132575757575758,0,0,0,0,0,1,0,0,0,0,-4.39,-3.64,16.03333333333333,12.783333333333331,0.4666666666666667,0.26666666666666666,0.2,1.2833333333333332,15.733333333333334,21.4,9.716666666666667,11.383333333333335,1.0333333333333332,0.9666666666666667,123.91666666666666,141.85,5.083333333333333,4.183333333333334,17.183333333333334,26.433333333333337,37.11666666666667,31.566666666666663,1.8666666666666667,1.1,200.2,107.68333333333334,324.1166666666667,249.5333333333333,0.7166666666666667,1.55,44.766666666666666,38.55,0.6175847457627118,0.5319314641744549,7.876059322033897,6.628504672897196,52.85,42.8,0.500157678965626,0.40147975077881626,5.3938033228558595,3.4112988384371707,6.13276568905708,5.830218068535825,0,0,0,0,0,0,1,0,0,0,5.97,-5.17
09-30,COLORADO-STATE,HAWAII,51,21,-250,200,-6.5,66.0,24.75,20.85,0.8,0.75,1.0,1.55,35.35,31.15,20.85,19.15,1.85,1.45,283.0,229.3,7.5,5.55,26.2,32.9,39.75,38.4,1.9,1.75,178.75,181.3,461.75,410.6,1.85,2.3,66.9,44.2,0.5898161244695899,0.6147672552166934,8.005657708628005,7.3611556982343505,75.1,62.3,0.43808255659121176,0.420545746388443,4.49685534591195,4.721354166666667,6.148468708388815,6.590690208667738,0,0,0,0,0,0,1,0,0,0,2.52,-1.17,16.983333333333334,17.53333333333333,0.35,0.2833333333333333,1.05,0.48333333333333334,28.733333333333334,22.46666666666667,18.116666666666667,14.133333333333333,1.4833333333333334,1.8,212.5,184.95,7.233333333333334,5.366666666666667,30.9,22.733333333333334,29.8,32.61666666666667,1.4833333333333334,1.85,142.98333333333335,167.18333333333334,355.48333333333335,352.1333333333333,1.4,0.7666666666666666,65.8,52.7,0.6305104408352669,0.629080118694362,7.395591647331786,8.232195845697328,58.53333333333333,44.93333333333334,0.3883826879271071,0.6876854599406528,4.7980984340044746,5.125702606029638,6.073177676537586,7.836795252225518,0,0,0,0,0,0,1,0,0,0,-6.44,-3.44
09-30,MEMPHIS,CENTRAL-FLORIDA,13,40,190,-240,5.5,69.0,22.15,25.9,0.9,1.5,1.15,1.35,34.35,42.3,19.9,25.45,2.8,2.25,275.95,310.35,8.4,7.75,32.9,40.65,37.65,41.4,1.9,2.1,200.25,181.45,476.2,491.8,2.05,2.85,80.9,67.9,0.5793304221251819,0.6016548463356974,8.033478893740902,7.336879432624115,72.0,84.6,0.5645833333333333,0.3888888888888889,5.318725099601594,4.382850241545894,6.613888888888889,5.8132387706855795,0,1,0,0,0,0,0,0,0,0,2.96,-1.11,21.85,17.55,0.85,1.15,0.6,1.35,33.0,31.35,20.4,17.35,1.8,1.1,259.1,189.4,8.5,8.35,19.05,39.15,41.25,37.9,2.7,1.1,172.35,128.75,431.4,318.15,1.45,2.5,70.8,82.5,0.6181818181818182,0.5534290271132377,7.8515151515151524,6.0414673046252,74.25,62.7,0.5272727272727272,0.3038277511961722,4.178181818181818,3.3970976253298155,5.81010101010101,5.074162679425837,0,1,0,0,0,0,0,0,0,0,-0.01,-1.86
10-04,ARKANSAS-STATE,GEORGIA-SOUTHERN,43,25,-290,237,-7.5,55.0,22.9,23.65,0.55,0.4,1.1,0.4,43.2,32.3,26.15,17.6,2.05,1.6,295.85,235.75,9.35,7.9,32.5,27.9,32.4,43.1,1.0,2.0,124.85,205.7,420.7,441.4,1.65,0.85,71.1,68.65,0.605324074074074,0.5448916408668731,6.84837962962963,7.298761609907121,75.6,64.6,0.36904761904761907,0.5030959752321982,3.853395061728395,4.772621809744779,5.564814814814815,6.8328173374613,0,0,0,0,0,0,0,0,0,1,-0.56,-5.64,17.85,20.6,1.9,0.4,0.4,0.4,19.0,25.8,9.65,14.25,1.55,1.65,144.35,207.25,10.3,5.05,39.25,21.8,52.1,41.85,1.0,2.4,233.4,226.3,377.7,433.55,2.25,0.8,86.4,40.7,0.5078947368421053,0.5523255813953488,7.597368421052631,8.032945736434108,71.1,51.6,0.3066104078762307,0.7606589147286822,4.479846449136276,5.407407407407407,5.312236286919831,8.402131782945736,0,0,0,0,0,0,0,0,0,1,-4.4,-2.4
10-05,LOUISVILLE,NORTH-CAROLINA-STATE,25,39,-155,135,-3.0,67.0,17.541666666666664,12.104166666666668,1.1625,0.6708333333333334,0.6916666666666667,0.7875,24.020833333333336,19.77916666666667,14.445833333333335,11.1,1.7291666666666665,1.2875,221.27083333333331,132.19583333333333,5.025,3.970833333333333,15.545833333333334,29.083333333333336,26.304166666666667,28.266666666666666,1.8583333333333332,0.4375,156.1,88.76666666666667,377.3708333333334,220.9125,1.8541666666666665,1.4083333333333332,44.12083333333334,37.75416666666666,0.6013876843018213,0.5611965451864335,9.211621856027753,6.6835896355593,50.325,39.55833333333334,0.5779102500413976,0.3929850431851696,5.9344210359575476,3.140330188679245,7.498675277363803,5.584474404887296,1,0,0,0,0,0,0,0,0,0,11.87,2.1,16.483333333333334,13.3,0.3416666666666667,0.5125,0.45,0.5666666666666667,24.558333333333337,27.225,15.225,16.1625,1.0625,0.8708333333333333,182.375,193.57916666666665,4.229166666666667,5.270833333333334,16.545833333333334,20.104166666666664,28.233333333333334,22.041666666666664,1.4,0.9708333333333332,119.5375,69.10833333333333,301.9125,262.6875,0.7916666666666666,1.0791666666666666,41.025,43.27916666666667,0.6199524940617576,0.5936639118457301,7.426196131659314,7.110345883073155,52.79166666666667,54.45,0.3808208366219415,0.30387205387205385,4.233913813459267,3.1353497164461253,5.718942383583268,4.824380165289256,1,0,0,0,0,0,0,0,0,0,7.49,3.49
10-06,MEMPHIS,CONNECTICUT,70,31,-675,492,-15.5,76.0,19.316666666666666,21.066666666666666,0.7333333333333334,0.8333333333333333,1.15,1.0166666666666666,31.85,31.96666666666667,18.9,19.45,1.9666666666666668,1.75,246.95,228.85,5.4,6.75,27.233333333333334,28.65,28.983333333333334,35.56666666666666,1.4,1.7666666666666666,132.58333333333334,187.11666666666667,379.5333333333333,415.9666666666667,1.8833333333333333,1.85,50.06666666666666,60.733333333333334,0.5934065934065933,0.6084462982273201,7.75353218210361,7.159019812304483,60.833333333333336,63.93333333333334,0.470958904109589,0.4259645464025026,4.574468085106383,5.261012183692597,6.238904109589041,6.506256517205422,0,1,0,0,0,0,0,0,0,0,2.96,-1.11,15.716666666666669,19.866666666666667,0.6,0.15,0.6166666666666667,0.3833333333333333,25.933333333333334,30.333333333333336,16.066666666666666,20.55,1.1,2.0166666666666666,222.1,252.43333333333334,3.05,5.7,28.8,16.733333333333334,29.983333333333334,31.983333333333334,0.8666666666666667,1.6333333333333333,93.06666666666666,137.9,312.5,390.2833333333333,1.2166666666666668,0.5333333333333333,24.9,52.15,0.6195372750642674,0.6774725274725274,8.56426735218509,8.32197802197802,55.91666666666667,60.66666666666667,0.2992548435171386,0.4747252747252747,3.1039466370205666,4.3116206357477855,5.588673621460506,6.433241758241757,0,1,0,0,0,0,0,0,0,0,-13.3,-2.55
10-06,BOISE-STATE,BRIGHAM-YOUNG,24,7,-275,226,-7.0,46.0,15.591666666666669,14.825,0.48333333333333334,0.20416666666666666,0.4666666666666667,0.3541666666666667,24.266666666666666,23.295833333333334,14.666666666666668,14.383333333333333,1.3708333333333336,1.2291666666666667,208.29583333333335,155.83333333333334,3.8583333333333334,4.4875,18.733333333333334,22.358333333333334,25.075,28.691666666666663,1.4958333333333336,0.8875,102.85416666666667,119.26666666666665,311.15,275.1,0.95,0.5583333333333333,31.629166666666666,36.27916666666667,0.6043956043956045,0.617420854945448,8.583619505494507,6.689322124843499,49.34166666666667,46.59166666666667,0.45313291673703765,0.4020747630119835,4.101861083416417,4.156839965146674,6.306029386927883,5.90448935789662,0,0,0,0,0,0,1,0,0,0,8.01,-0.91,15.270833333333332,12.816666666666666,0.625,0.4416666666666667,1.0958333333333334,0.9458333333333334,21.395833333333336,22.3125,12.108333333333334,13.983333333333334,0.8708333333333333,1.0666666666666667,134.17916666666667,167.43333333333334,4.7,4.233333333333333,16.8125,18.833333333333332,29.420833333333334,25.133333333333333,1.1833333333333333,0.7375,137.70416666666665,83.5125,271.93333333333334,250.6875,1.7208333333333332,1.3875,40.87083333333334,38.66666666666667,0.5659201557935735,0.626704014939309,6.271275559883154,7.504014939309057,50.81666666666667,44.625,0.3706133158412594,0.37675070028011204,4.680498512958504,3.3227785145888595,5.351262709084946,5.617647058823529,0,0,0,0,0,0,0,0,0,0,6.5,-1.19
10-07,ILLINOIS,IOWA,16,45,550,-800,16.0,42.0,10.6875,15.9375,0.45,0.6166666666666667,0.6916666666666667,0.3833333333333333,19.483333333333334,18.7875,10.233333333333334,11.954166666666666,0.6125,1.0125,117.75833333333333,145.575,4.65,4.1625,21.991666666666667,12.475,21.616666666666667,32.59583333333333,0.7458333333333333,1.7208333333333332,90.16666666666666,149.57916666666665,207.925,295.1541666666667,1.1416666666666666,1.0,41.12916666666666,39.5875,0.525235243798118,0.6362829895764026,6.044054747647562,7.748502994011975,41.1,37.575,0.3035279805352798,0.5852738966511422,4.171164225134926,4.588904512335421,5.059002433090025,7.855067642492792,0,0,0,1,0,0,0,0,0,0,-7.75,3.75,10.145833333333332,12.020833333333332,0.35416666666666674,0.3833333333333333,0.4041666666666667,0.3958333333333333,16.108333333333334,20.0,9.054166666666667,10.675,0.75,0.95,105.625,132.77916666666667,3.3791666666666664,3.8375000000000004,11.925,14.466666666666665,23.208333333333336,24.549999999999997,1.0458333333333334,0.4375,93.09166666666667,92.75416666666668,198.71666666666667,225.53333333333333,0.7083333333333333,0.7791666666666667,26.954166666666666,30.070833333333336,0.5620796689084325,0.5337500000000001,6.5571650284531815,6.638958333333333,39.31666666666667,40.0,0.3679525222551928,0.29812500000000003,4.01113105924596,3.7781737949762397,5.054260279779567,5.638333333333334,0,0,0,1,0,0,0,0,0,0,6.81,2.11
10-07,NOTRE-DAME,NORTH-CAROLINA,33,10,-500,375,-13.0,63.0,13.566666666666666,13.025,0.4166666666666667,0.41666666666666663,0.41250000000000003,0.49583333333333335,19.466666666666665,18.683333333333334,10.945833333333333,11.095833333333335,1.4833333333333334,0.8791666666666667,150.91666666666669,136.425,3.9916666666666667,4.1,16.366666666666667,22.291666666666664,23.9125,26.85,1.3083333333333333,0.9541666666666666,125.77916666666667,109.14166666666668,276.6958333333333,245.56666666666666,0.7791666666666667,0.9125,34.94583333333333,37.670833333333334,0.5622859589041096,0.5938893844781445,7.752568493150687,7.301962533452275,43.37916666666666,37.36666666666667,0.5138795504754586,0.43800178412132024,5.2599756055061855,4.064866542520174,6.378541926808184,6.571810883140054,0,0,0,0,0,0,0,0,0,0,4.27,3.94,12.783333333333333,13.995833333333334,0.41250000000000003,0.7166666666666667,0.48333333333333334,0.06666666666666667,22.208333333333332,15.0375,14.633333333333335,8.320833333333333,1.2,0.5708333333333333,171.85416666666666,105.68333333333334,4.675,3.8375,16.958333333333332,17.987499999999997,19.525,33.67916666666667,0.9916666666666667,1.4416666666666669,89.53333333333333,161.19166666666666,261.3875,266.875,0.8458333333333333,0.7833333333333334,39.608333333333334,32.458333333333336,0.6589118198874298,0.5533388750346356,7.738273921200751,7.0279855915766145,41.733333333333334,30.075,0.4310103833865814,0.5638681075090053,4.585574050362783,4.786094271928739,6.2632787539936094,8.873649210307565,1,0,0,0,0,0,0,0,0,0,8.25,1.79
10-07,WESTERN-MICHIGAN,BUFFALO,71,68,-290,235,-7.0,51.0,20.6,17.95,0.15,0.9,0.4,1.05,25.5,30.1,16.15,16.95,1.95,0.85,207.2,184.05,4.45,5.45,17.65,38.05,42.4,36.0,2.05,1.35,185.7,166.55,392.85,350.55,0.55,1.95,40.6,49.4,0.6333333333333333,0.5631229235880398,8.125490196078431,6.114617940199335,67.9,60.2,0.560382916053019,0.29318936877076407,4.379716981132075,4.626388888888889,5.785714285714286,5.823089700996678,0,0,0,0,0,1,0,0,0,0,12.03,-4.61,13.066666666666666,15.55,0.39166666666666666,0.35,0.5958333333333333,0.3875,21.133333333333333,17.766666666666666,11.620833333333334,10.320833333333333,0.6583333333333333,0.7958333333333334,137.0,142.33333333333334,3.8375,4.020833333333334,19.85833333333333,13.541666666666668,26.5625,33.87916666666666,1.0208333333333335,1.45,118.06666666666666,163.29583333333335,255.06666666666666,305.62916666666666,0.9875,0.7375,31.96666666666667,36.12916666666666,0.5498817034700316,0.5809099437148217,6.482649842271294,8.011257035647281,47.69583333333333,35.53333333333333,0.2839171835415393,0.5588649155722326,4.444862745098039,4.819948345836921,5.347776710055037,8.601196060037523,0,0,0,0,0,1,0,0,0,0,-18.24,-5.57
10-07,EASTERN-MICHIGAN,TOLEDO,15,20,350,-450,12.0,60.0,15.566666666666666,15.325,0.41666666666666663,0.7083333333333333,0.9625,0.5041666666666667,29.28333333333333,23.8125,17.3375,14.395833333333332,1.2625,1.3041666666666667,209.1125,169.18333333333334,4.254166666666666,4.008333333333333,19.441666666666666,18.96666666666667,24.53333333333333,27.195833333333333,1.0083333333333333,1.0458333333333334,88.05,103.625,297.1625,272.80833333333334,1.3791666666666667,1.2125,41.6875,37.766666666666666,0.5920603301081389,0.6045494313210849,7.141007398975527,7.104811898512686,53.81666666666666,47.625,0.35243109321771454,0.4082239720034996,3.5889945652173916,3.8103263367550175,5.521755961598019,5.7282589676290465,0,0,0,0,0,1,0,0,0,0,-4.3,-4.07,20.683333333333334,18.6,0.3666666666666667,0.23333333333333334,0.4333333333333333,0.5,29.583333333333336,26.65,19.45,15.833333333333332,2.916666666666667,1.5666666666666667,276.23333333333335,199.4,7.583333333333333,6.083333333333334,27.766666666666666,31.583333333333336,33.11666666666667,30.15,0.9,1.85,149.08333333333334,174.81666666666666,425.3166666666666,374.2166666666667,0.8,0.7333333333333334,65.1,61.483333333333334,0.6574647887323943,0.5941213258286429,9.337464788732394,7.482176360225141,62.7,53.3,0.5037214247740563,0.5209505941213258,4.501761449421238,5.798231066887784,6.783359914938861,7.020950594121326,0,0,0,0,0,1,0,0,0,0,4.94,-3.75
10-07,CENTRAL-MICHIGAN,OHIO,26,23,320,-420,11.0,55.0,13.941666666666666,13.8875,0.3416666666666667,0.4916666666666667,1.1,0.5625,26.829166666666666,21.3375,15.395833333333332,12.820833333333333,1.0875,1.5,185.55,143.65833333333333,3.6916666666666664,3.7916666666666665,21.358333333333334,16.025,22.795833333333334,28.166666666666664,0.8875,1.1625,82.075,129.1875,267.625,272.8458333333333,1.4416666666666667,1.0541666666666667,37.36666666666667,35.19583333333333,0.5738468706320857,0.6008592071860965,6.915980742351297,6.732669400507714,49.625,42.675,0.3229219143576826,0.5004881859011913,3.600438676658746,4.586538461538462,5.392947103274559,6.393575473540324,0,0,0,0,0,1,0,0,0,0,-5.6,-2.91,15.283333333333331,14.925,0.575,0.525,0.4708333333333333,0.7375,21.704166666666666,28.22083333333333,12.054166666666667,17.291666666666664,1.2166666666666668,1.6916666666666667,152.97083333333333,204.275,4.05,4.4375,19.925,22.8375,28.0125,25.03333333333333,1.3083333333333333,0.6791666666666667,135.3125,80.17916666666667,288.2833333333333,284.45416666666665,1.0458333333333334,1.2625,39.57083333333333,42.09583333333333,0.5553849107314264,0.6127270042817068,7.047993856786332,7.2384467739554115,49.71666666666667,56.44166666666666,0.45935300033523296,0.3530193415030268,4.830432842481035,3.2028961384820245,5.798524974857525,5.039790344012993,0,0,0,0,0,1,0,0,0,0,-1.99,-5.56
10-07,BALL-STATE,AKRON,3,31,170,-200,4.5,52.0,15.770833333333332,15.733333333333334,0.5875,0.3416666666666667,0.8791666666666667,0.4041666666666667,26.4625,25.354166666666664,15.491666666666667,16.1125,0.6625,1.5875,156.37083333333334,210.2875,3.166666666666667,3.9416666666666664,24.445833333333333,16.25,28.608333333333334,25.170833333333334,1.3,1.2333333333333334,129.39583333333334,107.07083333333333,285.76666666666665,317.35833333333335,1.4166666666666665,0.7458333333333333,29.229166666666664,34.87083333333334,0.5854196189576445,0.6354971240755958,5.909148165643206,8.294001643385375,55.07083333333333,50.70833333333333,0.2950745252326549,0.48208709942481515,4.523011942907079,4.253765932792583,5.189074676552924,6.2585045193097795,0,0,0,0,0,1,0,0,0,0,-9.11,-5.86,16.416666666666668,19.0,0.85,0.6666666666666667,1.1,0.6833333333333333,27.666666666666664,29.0,15.3,18.45,1.6333333333333333,1.4833333333333334,204.9,205.73333333333335,5.55,6.6,25.883333333333333,21.95,27.433333333333334,34.45,0.9666666666666668,1.7333333333333334,107.18333333333334,173.56666666666666,312.0333333333333,379.35,1.9,1.35,49.4,65.43333333333334,0.5530120481927712,0.6362068965517241,7.406024096385543,7.094252873563219,55.099999999999994,58.0,0.39836660617059894,0.44626436781609197,3.9070473876063185,5.038219641993226,5.6630369026013305,6.540517241379311,0,0,0,0,0,1,0,0,0,0,-6.52,-3.93
10-07,BOWLING-GREEN-STATE,MIAMI-OH,37,29,550,-800,15.0,50.0,14.983333333333334,15.995833333333334,0.6208333333333333,0.7875,1.3208333333333333,0.5666666666666667,26.59583333333333,21.704166666666666,14.920833333333334,13.858333333333334,1.0916666666666668,1.7875,157.57083333333333,184.62916666666666,4.295833333333333,4.166666666666667,26.15,16.170833333333334,28.358333333333334,29.545833333333334,0.8958333333333334,1.5666666666666664,118.22916666666667,138.86666666666667,275.8,323.54583333333335,1.9416666666666664,1.3041666666666667,41.4375,38.38333333333333,0.5610214632617893,0.6385102706853524,5.924643584521385,8.506623152236514,54.954166666666666,43.40833333333333,0.29426036848889225,0.6024188903820311,4.169115486335587,4.700042307149908,5.018727727651831,7.453541946630832,0,0,0,0,0,1,0,0,0,0,-10.58,-4.08,13.770833333333332,14.216666666666669,0.6458333333333334,0.2708333333333333,0.41666666666666663,0.6958333333333334,20.729166666666664,21.72083333333333,11.795833333333334,12.15,1.4458333333333333,1.0583333333333333,167.90416666666667,144.10833333333335,5.233333333333333,3.475,20.066666666666666,15.7125,25.833333333333336,25.65833333333333,0.475,1.3416666666666668,94.3375,122.875,262.2416666666667,267.0333333333333,1.0625,0.9666666666666667,45.56666666666666,37.64583333333333,0.5690452261306533,0.5593708037598313,8.099899497487439,6.634567427584885,46.5625,43.44166666666666,0.3374496644295302,0.46192211778246695,3.651774193548387,4.788892497564144,5.632035794183445,6.146940341454057,0,0,0,0,0,1,0,0,0,0,-6.79,-5.87
10-07,MARSHALL,CHARLOTTE,14,3,-650,450,-14.5,51.0,14.445833333333333,16.308333333333334,0.31666666666666665,0.8958333333333333,0.5833333333333334,0.4125,25.8125,23.5,15.541666666666668,13.275,1.7541666666666664,1.1291666666666667,170.94166666666666,171.4125,5.145833333333334,4.775,21.5875,19.8875,24.416666666666664,26.84583333333333,0.7083333333333333,1.4625,80.64166666666667,130.04583333333335,251.58333333333331,301.4583333333333,0.9,1.3083333333333333,54.8375,48.983333333333334,0.6020984665052462,0.5648936170212766,6.622437449556093,7.294148936170212,50.229166666666664,47.0,0.395935296557445,0.45930851063829786,3.3027303754266213,4.8441719695793894,5.008710078805475,6.414007092198581,0,0,0,0,1,0,0,0,0,0,-13.59,-4.59,15.983333333333334,18.85,0.48333333333333334,0.3833333333333333,0.6666666666666667,0.9,26.7,30.816666666666663,13.9,19.4,0.95,1.6166666666666667,146.65,238.15,5.9,5.45,26.633333333333333,18.016666666666666,34.06666666666666,30.483333333333334,1.25,1.6666666666666665,168.23333333333335,131.11666666666667,314.83333333333337,369.31666666666666,1.15,1.2833333333333332,54.35,46.6,0.5205992509363296,0.6295294753921039,5.492509363295881,7.7279610600324515,60.766666666666666,61.633333333333326,0.2964893033461327,0.43212547322877237,4.9383561643835625,4.301257517769273,5.1810202962150305,5.992157923201732,0,0,0,0,1,0,0,0,0,0,-12.51,-5.76
10-07,CENTRAL-FLORIDA,CINCINNATI,51,23,-750,525,-15.5,53.0,18.183333333333334,16.55,0.6833333333333333,0.8166666666666667,0.6,1.35,27.666666666666664,29.683333333333337,16.233333333333334,16.016666666666666,1.4666666666666668,0.9333333333333333,198.43333333333334,183.56666666666666,7.166666666666666,5.35,16.71666666666667,29.316666666666666,35.416666666666664,31.4,1.8666666666666667,1.1,162.85,111.91666666666667,361.23333333333335,295.48333333333335,1.2833333333333332,2.166666666666667,60.46666666666667,49.83333333333333,0.5867469879518074,0.5395845030881526,7.172289156626507,6.184166198764738,63.08333333333333,59.366666666666674,0.4647291941875826,0.28158338012352613,4.598117647058824,3.5642250530785566,5.726287978863938,4.977259966311061,0,1,0,0,0,0,0,0,0,0,-0.01,-1.86,16.733333333333334,19.366666666666667,0.9333333333333333,0.55,0.8166666666666667,0.7833333333333333,33.81666666666666,24.7,18.8,14.95,1.3,1.5833333333333335,213.36666666666667,178.31666666666666,4.466666666666667,4.583333333333334,24.7,17.566666666666666,25.666666666666664,39.4,0.7666666666666666,1.3666666666666667,98.56666666666666,170.31666666666666,311.98333333333335,348.58333333333337,1.7,1.3333333333333333,45.31666666666666,47.15,0.5559388861508133,0.6052631578947368,6.309512074913751,7.219298245614035,59.48333333333333,49.4,0.29532081815634637,0.5,3.8402597402597403,4.322758037225042,5.244886522835529,7.056342780026991,0,1,0,0,0,0,0,0,0,0,-9.17,-1.58
10-07,GEORGIA-STATE,COASTAL-CAROLINA,27,21,-110,-110,0.0,52.0,19.4,18.15,0.35,0.8,0.65,1.45,35.95,29.3,22.65,16.05,1.2,0.35,248.15,176.45,3.55,5.9,13.3,23.95,34.0,41.0,1.4,1.05,103.35,150.4,351.45,326.85,0.95,2.25,26.7,51.45,0.6300417246175243,0.5477815699658704,6.902642559109874,6.022184300341296,69.95,58.6,0.34238741958541813,0.22696245733788398,3.039705882352941,3.6682926829268294,5.024303073624017,5.57764505119454,0,0,0,0,0,0,0,0,0,1,-9.37,-3.2,16.233333333333334,16.983333333333334,0.4666666666666667,0.5,1.0333333333333334,0.2,21.4,22.733333333333334,11.183333333333334,14.066666666666666,1.5,1.1,164.38333333333333,176.4,5.916666666666666,4.466666666666667,30.333333333333336,24.1,32.93333333333334,32.3,1.4833333333333334,2.4,142.48333333333335,145.91666666666666,306.81666666666666,322.31666666666666,1.5,0.7,56.65,43.25,0.5225856697819315,0.6187683284457478,7.681464174454828,7.7595307917888565,54.333333333333336,45.46666666666667,0.44355828220858895,0.6671554252199414,4.326417004048583,4.517543859649123,5.646932515337423,7.089076246334311,0,0,0,0,0,0,0,0,0,1,-17.2,-8.78
10-07,PENN-STATE,NORTHWESTERN,31,7,-650,450,-14.5,51.0,17.116666666666667,15.883333333333333,0.5333333333333333,1.0666666666666667,0.6333333333333333,0.6833333333333333,26.45,27.433333333333337,15.883333333333333,16.03333333333333,1.8833333333333333,0.9833333333333334,222.85,168.96666666666667,3.4833333333333334,4.683333333333334,17.78333333333333,30.8,31.566666666666663,33.2,1.5333333333333332,1.1333333333333333,130.86666666666667,124.9,353.7166666666667,293.8666666666667,1.1166666666666667,1.75,31.96666666666667,41.4,0.6005040957781979,0.5844471445929524,8.425330812854442,6.1591737545565,58.016666666666666,54.866666666666674,0.5308819304797472,0.32411907654921013,4.145723336853221,3.762048192771084,6.096811261131859,5.3560145808019435,0,0,0,1,0,0,0,0,0,0,15.72,5.44,15.404166666666667,14.354166666666668,0.375,0.5583333333333333,0.6625,0.8916666666666666,26.995833333333337,25.141666666666666,16.35,15.0875,1.3708333333333333,0.7083333333333333,176.40416666666667,178.39166666666665,2.8208333333333333,3.3916666666666666,16.7875,19.041666666666664,26.770833333333336,26.045833333333334,1.1208333333333333,1.1041666666666667,96.05833333333332,95.0375,272.4125,273.4291666666667,1.0375,1.45,24.575,31.8,0.60564901991048,0.6000994365263507,6.534496064207438,7.095459065296652,53.76666666666667,50.28333333333333,0.3541537507749534,0.3338581372224064,3.58817120622568,3.648856183010718,5.066568505889647,5.437769307258867,0,0,0,1,0,0,0,0,0,0,5.46,3.07
