date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u
923,LOUISIANA-TECH,SOUTH-CAROLINA,16,17,285,-345,9.5,50
923,MASSACHUSETTS,TENNESSEE,13,17,3375,-8000,28,58
923,WEST-VIRGINIA,KANSAS,56,34,-2300,1350,-24.5,70
923,FLORIDA,KENTUCKY,28,27,-145,125,-3,44
923,CENTRAL-FLORIDA,MARYLAND,38,10,165,-190,4.5,62
923,KENT-STATE,LOUISVILLE,3,42,25000,-75000,41.5,56
923,OHIO,EASTERN-MICHIGAN,27,20,-110,-110,0,53
923,MIAMI-OH,CENTRAL-MICHIGAN,31,14,-120,100,-1,51
923,OLD-DOMINION,VIRGINIA-TECH,0,38,4000,-10000,29.5,52
923,GEORGIA-STATE,CHARLOTTE,28,0,100,-120,1,50
923,GEORGIA-SOUTHERN,INDIANA,17,52,1100,-1700,22,51
923,FLORIDA-ATLANTIC,BUFFALO,31,34,105,-125,1.5,59
923,RUTGERS,NEBRASKA,17,27,325,-425,11,47
923,TOLEDO,MIAMI-FL,30,52,425,-600,13.5,61
923,WASHINGTON,COLORADO,37,10,-450,350,-11,54
923,TEXAS-EL-PASO,NEW-MEXICO-STATE,14,41,600,-900,17.5,59
923,CINCINNATI,NAVY,32,42,240,-300,8,52
923,NEVADA-LAS-VEGAS,OHIO-STATE,21,54,16000,-48000,39,67
923,NOTRE-DAME,MICHIGAN-STATE,38,18,-170,145,-3.5,53
923,HAWAII,WYOMING,21,28,175,-210,5,55
923,NEW-MEXICO,TULSA,16,13,250,-310,8.5,68
923,SYRACUSE,LOUISIANA-STATE,26,35,1000,-1500,22.5,56
923,AKRON,TROY,17,22,650,-1000,17,56
923,BOWLING-GREEN-STATE,MIDDLE-TENNESSEE-STATE,13,24,230,-280,7,52
923,AUBURN,MISSOURI,51,14,-1200,750,-18,61
923,TEXAS-TECH,HOUSTON,27,24,230,-280,7,68
923,ARKANSAS-STATE,SOUTHERN-METHODIST,21,44,120,-140,2.5,72
923,ALABAMA,VANDERBILT,59,0,-1800,950,-20,43
923,ARMY,TULANE,17,21,130,-150,3,45
923,TEXAS-CHRISTIAN,OKLAHOMA-STATE,44,31,275,-350,10,67
923,BALL-STATE,WESTERN-KENTUCKY,21,33,375,-500,12.5,50
923,ALABAMA-BIRMINGHAM,NORTH-TEXAS,43,46,280,-360,10,60
923,TEXAS-SAN-ANTONIO,TEXAS-STATE,44,14,-550,400,-13.5,45
923,SAN-DIEGO-STATE,AIR-FORCE,28,24,-120,100,-1,48
923,ARKANSAS,TEXAS-AM,43,50,115,-135,2.5,58
923,FLORIDA-INTERNATIONAL,RICE,13,7,100,-120,1,52
923,LOUISIANA-MONROE,LOUISIANA-LAFAYETTE,56,50,170,-200,4.5,59
923,OKLAHOMA,BAYLOR,49,41,-7000,3000,-28.5,62
923,SOUTHERN-CALIFORNIA,CALIFORNIA,30,20,-900,600,-17,62
923,NEVADA,WASHINGTON-STATE,7,45,3000,-7000,28.5,65
923,OREGON,ARIZONA-STATE,35,37,-750,525,-15,76
923,UCLA,STANFORD,34,58,210,-260,6.5,60
923,UTAH-STATE,SAN-JOSE-STATE,61,10,-130,110,-2,55
924,EAST-CAROLINA,CONNECTICUT,41,38,176,-210,5,63
928,TEXAS,IOWA-STATE,17,7,-200,170,-4.5,62
929,MIAMI-FL,DUKE,31,6,-210,176,-5,55
929,NEBRASKA,ILLINOIS,28,6,-245,203,-6.5,46
929,BRIGHAM-YOUNG,UTAH-STATE,24,40,-120,100,-1.5,50
929,SOUTHERN-CALIFORNIA,WASHINGTON-STATE,27,30,-200,170,-5,59
930,CHARLOTTE,FLORIDA-INTERNATIONAL,29,30,300,-400,10,48
930,RICE,PITTSBURGH,10,42,800,-1400,20,52
930,SYRACUSE,NORTH-CAROLINA-STATE,25,33,450,-650,14,62
930,EASTERN-MICHIGAN,KENTUCKY,20,24,500,-700,14,50
930,BALL-STATE,WESTERN-MICHIGAN,3,55,400,-550,13,55
930,CENTRAL-MICHIGAN,BOSTON-COLLEGE,8,28,300,-400,10.5,51
930,AKRON,BOWLING-GREEN-STATE,34,23,-150,130,-3,57
930,OHIO,MASSACHUSETTS,58,50,-200,170,-5,53
930,BUFFALO,KENT-STATE,27,13,-290,235,-7.5,41
930,HOUSTON,TEMPLE,20,13,-420,320,-11.5,44
930,MARSHALL,CINCINNATI,38,21,140,-160,3,52
930,BAYLOR,KANSAS-STATE,20,33,500,-700,15,57
930,MARYLAND,MINNESOTA,31,24,425,-600,13.5,44
930,OHIO-STATE,RUTGERS,56,0,-7000,3000,-29,54
930,IOWA,MICHIGAN-STATE,10,17,145,-170,3.5,44
930,FLORIDA-STATE,WAKE-FOREST,26,19,-300,240,-7.5,46
930,NORTHWESTERN,WISCONSIN,24,33,600,-900,16.5,52
930,INDIANA,PENN-STATE,14,45,950,-1800,20,62
930,NAVY,TULSA,31,21,-290,235,-8.5,70
930,CONNECTICUT,SOUTHERN-METHODIST,28,49,600,-900,16.5,74
930,TEXAS-STATE,WYOMING,10,45,575,-850,16.5,44
930,COLORADO,UCLA,23,27,240,-300,7.5,67
930,CALIFORNIA,OREGON,24,45,550,-800,17,66
930,WASHINGTON,OREGON-STATE,42,7,-6200,2800,-27.5,59
930,COASTAL-CAROLINA,LOUISIANA-MONROE,43,51,250,-310,7.5,53
930,SOUTH-CAROLINA,TEXAS-AM,17,24,255,-320,8,50
930,TROY,LOUISIANA-STATE,24,21,1000,-2000,20.5,48
930,NEW-MEXICO-STATE,ARKANSAS,24,42,800,-1400,19,61
930,SAN-JOSE-STATE,NEVADA-LAS-VEGAS,13,41,600,-900,17,62
930,TEXAS-EL-PASO,ARMY,21,35,1100,-1700,22.5,49
930,VANDERBILT,FLORIDA,24,38,260,-330,8.5,39
930,GEORGIA,TENNESSEE,41,0,-400,300,-10,47
930,NORTH-TEXAS,SOUTHERN-MISSISSIPPI,43,28,260,-330,8,56
930,SOUTH-ALABAMA,LOUISIANA-TECH,16,34,350,-450,11.5,57
930,MIAMI-OH,NOTRE-DAME,17,52,950,-1800,21,53
930,MIDDLE-TENNESSEE-STATE,FLORIDA-ATLANTIC,20,38,105,-125,1.5,60
930,MISSISSIPPI-STATE,AUBURN,10,49,235,-290,7,51
930,NORTH-CAROLINA,GEORGIA-TECH,7,33,290,-380,9.5,58
930,CLEMSON,VIRGINIA-TECH,31,17,-300,240,-7,48
930,AIR-FORCE,NEW-MEXICO,38,56,-150,130,-3,50
930,OKLAHOMA-STATE,TEXAS-TECH,41,34,-400,300,-10.5,84
930,ARIZONA-STATE,STANFORD,24,34,650,-1000,17,61
930,NEVADA,FRESNO-STATE,21,41,250,-310,7.5,59
930,NORTHERN-ILLINOIS,SAN-DIEGO-STATE,28,34,285,-370,9,47
930,COLORADO-STATE,HAWAII,51,21,-250,200,-6.5,66
930,MEMPHIS,CENTRAL-FLORIDA,13,40,190,-240,5.5,69
1004,ARKANSAS-STATE,GEORGIA-SOUTHERN,43,25,-290,237,-7.5,55
1005,LOUISVILLE,NORTH-CAROLINA-STATE,25,39,-155,135,-3,67
1006,MEMPHIS,CONNECTICUT,70,31,-675,492,-15.5,76
1006,BOISE-STATE,BRIGHAM-YOUNG,24,7,-275,226,-7,46
1007,ILLINOIS,IOWA,16,45,550,-800,16,42
1007,NOTRE-DAME,NORTH-CAROLINA,33,10,-500,375,-13,63
1007,WESTERN-MICHIGAN,BUFFALO,71,68,-290,235,-7,51
1007,EASTERN-MICHIGAN,TOLEDO,15,20,350,-450,12,60
1007,CENTRAL-MICHIGAN,OHIO,26,23,320,-420,11,55
1007,BALL-STATE,AKRON,3,31,170,-200,4.5,52
1007,BOWLING-GREEN-STATE,MIAMI-OH,37,29,550,-800,15,50
1007,MARSHALL,CHARLOTTE,14,3,-650,450,-14.5,51
1007,CENTRAL-FLORIDA,CINCINNATI,51,23,-750,525,-15.5,53
1007,GEORGIA-STATE,COASTAL-CAROLINA,27,21,-110,-110,0,52
1007,PENN-STATE,NORTHWESTERN,31,7,-650,450,-14.5,51
1007,TEMPLE,EAST-CAROLINA,34,10,-170,145,-3.5,58
1007,DUKE,VIRGINIA,21,28,-125,105,-1.5,53
1007,PITTSBURGH,SYRACUSE,24,27,135,-155,3,63
1007,VIRGINIA-TECH,BOSTON-COLLEGE,23,10,-900,600,-16.5,47
1007,NEW-MEXICO-STATE,APPALACHIAN-STATE,31,45,375,-500,13.5,55
1007,MARYLAND,OHIO-STATE,14,62,4000,-10000,29.5,60
1007,WAKE-FOREST,CLEMSON,14,28,1100,-2500,21,50
1007,MINNESOTA,PURDUE,17,31,140,-160,3.5,45
1007,MICHIGAN-STATE,MICHIGAN,14,10,375,-500,11.5,39
1007,SOUTHERN-MISSISSIPPI,TEXAS-SAN-ANTONIO,31,29,285,-370,10,49
1007,WESTERN-KENTUCKY,TEXAS-EL-PASO,15,14,-750,525,-16.5,54
1007,STANFORD,UTAH,23,20,-160,140,-3,51
1007,COLORADO-STATE,UTAH-STATE,27,14,-400,300,-10,66
1007,TULSA,TULANE,28,62,190,-240,6,54
1007,ARMY,RICE,49,12,-550,400,-13,48
1007,SAN-DIEGO-STATE,NEVADA-LAS-VEGAS,41,10,-380,290,-9.5,55
1007,AIR-FORCE,NAVY,45,48,270,-340,8.5,54
1007,ARKANSAS,SOUTH-CAROLINA,22,48,-180,150,-3.5,45
1007,ARIZONA,COLORADO,45,42,240,-300,7,58
1007,TEXAS-TECH,KANSAS,65,19,-675,475,-14.5,77
1007,CALIFORNIA,WASHINGTON,7,38,2500,-5000,28.5,55
1007,WASHINGTON-STATE,OREGON,33,10,-125,105,-1.5,60
1007,FLORIDA-INTERNATIONAL,MIDDLE-TENNESSEE-STATE,17,37,260,-330,8.5,53
1007,OREGON-STATE,SOUTHERN-CALIFORNIA,10,38,7500,-20000,33,57
1007,LOUISIANA-MONROE,TEXAS-STATE,45,27,-240,190,-6,55
1007,GEORGIA,VANDERBILT,45,14,-900,600,-16.5,40
1007,WEST-VIRGINIA,TEXAS-CHRISTIAN,24,31,365,-480,13,68
1007,LOUISIANA-TECH,ALABAMA-BIRMINGHAM,22,23,-330,260,-9.5,65
1007,KENT-STATE,NORTHERN-ILLINOIS,3,24,1250,-2000,23.5,43
1007,FLORIDA-ATLANTIC,OLD-DOMINION,58,28,-250,200,-6,58
1007,LOUISIANA-STATE,FLORIDA,17,16,-125,105,-1.5,44
1007,IOWA-STATE,OKLAHOMA,38,31,4500,-11000,30.5,62
1007,SOUTHERN-METHODIST,HOUSTON,22,35,300,-400,10,61
1007,MISSOURI,KENTUCKY,34,40,260,-330,8.5,59
1007,WISCONSIN,NEBRASKA,38,17,-450,350,-12,47
1007,MISSISSIPPI,AUBURN,23,44,1100,-2500,21.5,55
1007,KANSAS-STATE,TEXAS,34,40,175,-210,4.5,47
1007,FRESNO-STATE,SAN-JOSE-STATE,27,10,-900,600,-17,59
1007,HAWAII,NEVADA,21,35,-210,175,-4.5,62
1007,MIAMI-FL,FLORIDA-STATE,24,20,-150,130,-3,45
1011,SOUTH-ALABAMA,TROY,19,8,797,-1300,19,51
1012,TEXAS-STATE,LOUISIANA-LAFAYETTE,7,24,447,-600,14,55
1013,CLEMSON,SYRACUSE,24,27,-2500,1380,-24,57
1013,WASHINGTON-STATE,CALIFORNIA,3,37,-950,639,-16.5,55
1014,PURDUE,WISCONSIN,9,17,477,-650,16.5,49
1014,NORTHWESTERN,MARYLAND,37,21,-135,115,-2.5,50
1014,MIAMI-OH,KENT-STATE,14,17,-315,256,-8.5,43
1014,OHIO,BOWLING-GREEN-STATE,48,30,-365,292,-10,61
1014,TOLEDO,CENTRAL-MICHIGAN,30,10,-335,271,-9.5,57
1014,EASTERN-MICHIGAN,ARMY,27,28,160,-185,4,50
1014,NORTHERN-ILLINOIS,BUFFALO,14,13,-305,249,-8,50
1014,CONNECTICUT,TEMPLE,28,24,317,-400,10.5,58
1014,VIRGINIA,NORTH-CAROLINA,20,14,-165,144,-3.5,54
1014,RUTGERS,ILLINOIS,35,24,100,-120,1.5,45
1014,TEXAS-TECH,WEST-VIRGINIA,35,46,184,-220,5.5,78
1014,NORTH-CAROLINA-STATE,PITTSBURGH,35,17,-465,361,-12.5,54
1014,MICHIGAN,INDIANA,27,20,-245,203,-6.5,43
1014,TULANE,FLORIDA-INTERNATIONAL,10,23,-476,368,-12,50
1014,BOSTON-COLLEGE,LOUISVILLE,45,42,639,-950,18.5,60
1014,KANSAS,IOWA-STATE,0,45,980,-1800,23.5,62
1014,TEXAS-CHRISTIAN,KANSAS-STATE,26,6,-275,226,-7,49
1014,OLD-DOMINION,MARSHALL,3,35,384,-500,13,48
1014,FLORIDA-STATE,DUKE,17,10,-275,226,-7,45
1014,HOUSTON,TULSA,17,45,-600,447,-14,62
1014,MIDDLE-TENNESSEE-STATE,ALABAMA-BIRMINGHAM,23,25,-195,166,-4,55
1014,GEORGIA-STATE,LOUISIANA-MONROE,47,37,144,-165,3.5,56
1014,CHARLOTTE,WESTERN-KENTUCKY,14,45,664,-1000,17.5,48
1014,WYOMING,UTAH-STATE,28,23,-115,-105,-1,48
1014,NEVADA-LAS-VEGAS,AIR-FORCE,30,34,291,-364,10,64
1014,NEVADA,COLORADO-STATE,42,44,1904,-4714,24,65
1014,UTAH,SOUTHERN-CALIFORNIA,27,28,410,-540,13.5,52
1014,COLORADO,OREGON-STATE,36,33,-375,299,-9.5,56
1014,UCLA,ARIZONA,30,47,-170,148,-3.5,76
1014,VANDERBILT,MISSISSIPPI,35,57,144,-165,3.5,57
1014,OKLAHOMA,TEXAS,29,24,-313,254,-8.5,61
1014,OHIO-STATE,NEBRASKA,56,14,-1900,1164,-24,57
1014,BRIGHAM-YOUNG,MISSISSIPPI-STATE,10,35,944,-1400,22.5,48
1014,NAVY,MEMPHIS,27,30,143,-165,3.5,73
1014,NEW-MEXICO-STATE,GEORGIA-SOUTHERN,35,27,-190,163,-5,59
1014,TEXAS-EL-PASO,SOUTHERN-MISSISSIPPI,0,24,1059,-1650,23,52
1014,COASTAL-CAROLINA,ARKANSAS-STATE,17,51,477,-650,16,62
1014,TEXAS-SAN-ANTONIO,NORTH-TEXAS,26,29,-120,100,-1.5,57
1014,TEXAS-AM,FLORIDA,19,17,140,-160,3.5,49
1014,SOUTH-CAROLINA,TENNESSEE,15,9,130,-150,3,44
1014,AUBURN,LOUISIANA-STATE,23,27,-235,195,-6,47
1014,MICHIGAN-STATE,MINNESOTA,30,27,-185,160,-4,41
1014,OREGON,STANFORD,7,49,337,-430,10.5,56
1014,WASHINGTON,ARIZONA-STATE,7,13,-1100,711,-17.5,60
1014,NEW-MEXICO,FRESNO-STATE,0,38,-140,120,-2.5,54
1014,BOISE-STATE,SAN-DIEGO-STATE,31,14,160,-185,4,47
1014,SAN-JOSE-STATE,HAWAII,26,37,664,-1000,17,58
1014,CINCINNATI,SOUTH-FLORIDA,3,33,1144,-1850,24,61
1014,GEORGIA-TECH,MIAMI-FL,24,25,211,-255,6.5,55
1015,AKRON,WESTERN-MICHIGAN,14,13,374,-485,12.5,54
1019,MEMPHIS,HOUSTON,42,38,100,-120,1,61
1019,LOUISIANA-LAFAYETTE,ARKANSAS-STATE,3,47,385,-510,12,66
1020,WESTERN-KENTUCKY,OLD-DOMINION,35,31,-260,210,-6.5,50
1020,MARSHALL,MIDDLE-TENNESSEE-STATE,38,10,-125,105,-2,49
1020,AIR-FORCE,NEVADA,45,42,-210,175,-5.5,64
1020,COLORADO-STATE,NEW-MEXICO,27,24,-400,300,-10,61
1021,IOWA,NORTHWESTERN,10,17,115,-135,2.5,45
1021,TULSA,CONNECTICUT,14,20,-185,160,-4,76
1021,TROY,GEORGIA-STATE,34,10,-220,184,-5.5,52
1021,SOUTHERN-METHODIST,CINCINNATI,31,28,-235,195,-6,66
1021,NORTH-TEXAS,FLORIDA-ATLANTIC,31,69,144,-165,3.5,66
1021,BUFFALO,MIAMI-OH,14,24,130,-150,3,47
1021,AKRON,TOLEDO,21,48,506,-700,15,58
1021,KENT-STATE,OHIO,3,48,614,-900,17,47
1021,NORTHERN-ILLINOIS,BOWLING-GREEN-STATE,48,17,-700,506,-15.5,57
1021,WESTERN-MICHIGAN,EASTERN-MICHIGAN,20,17,-125,105,-1.5,51
1021,INDIANA,MICHIGAN-STATE,9,17,195,-235,6.5,48
1021,ALABAMA-BIRMINGHAM,CHARLOTTE,24,25,-340,274,-9.5,52
1021,TEMPLE,ARMY,28,31,207,-250,7,49
1021,BRIGHAM-YOUNG,EAST-CAROLINA,17,33,-193,165,-4.5,55
1021,PURDUE,RUTGERS,12,14,-290,237,-7.5,50
1021,PITTSBURGH,DUKE,24,17,287,-358,9.5,49
1021,SYRACUSE,MIAMI-FL,19,27,733,-1150,18,60
1021,CENTRAL-MICHIGAN,BALL-STATE,56,9,-160,140,-3,48
1021,WAKE-FOREST,GEORGIA-TECH,24,38,140,-160,3,50
1021,COASTAL-CAROLINA,APPALACHIAN-STATE,29,37,711,-1100,20.5,51
1021,MICHIGAN,PENN-STATE,13,42,237,-290,7.5,42
1021,MARYLAND,WISCONSIN,13,38,1203,-2000,24,49
1021,NORTH-CAROLINA,VIRGINIA-TECH,7,59,947,-1700,21,54
1021,BOSTON-COLLEGE,VIRGINIA,41,10,207,-250,6.5,48
1021,WYOMING,BOISE-STATE,14,24,515,-715,15.5,44
1021,RICE,TEXAS-SAN-ANTONIO,7,20,639,-950,18.5,52
1021,GEORGIA-SOUTHERN,MASSACHUSETTS,20,55,289,-360,10,54
1021,CENTRAL-FLORIDA,NAVY,31,21,-420,330,-10.5,65
1021,KENTUCKY,MISSISSIPPI-STATE,7,45,477,-650,14.5,54
1021,SOUTH-FLORIDA,TULANE,34,28,-380,303,-10,54
1021,UTAH-STATE,NEVADA-LAS-VEGAS,52,28,148,-170,3.5,59
1021,SOUTHERN-MISSISSIPPI,LOUISIANA-TECH,34,27,-105,-115,1,55
1021,OREGON,UCLA,14,31,202,-244,6.5,66
1021,ARIZONA,CALIFORNIA,45,44,-215,180,-5.5,67
1021,ILLINOIS,MINNESOTA,17,24,416,-550,14,48
1021,OKLAHOMA-STATE,TEXAS,13,10,-255,211,-7,64
1021,WEST-VIRGINIA,BAYLOR,38,36,-485,374,-12.5,67
1021,AUBURN,ARKANSAS,52,20,-950,639,-17,51
1021,LOUISVILLE,FLORIDA-STATE,31,28,226,-275,7,59
1021,LOUISIANA-MONROE,SOUTH-ALABAMA,23,33,160,-185,4,56
1021,SOUTHERN-CALIFORNIA,NOTRE-DAME,14,49,155,-180,4,61
1021,OKLAHOMA,KANSAS-STATE,42,35,-650,477,-16,55
1021,LOUISIANA-STATE,MISSISSIPPI,40,24,-245,203,-6.5,58
1021,IOWA-STATE,TEXAS-TECH,31,13,180,-215,6.5,67
1021,ARIZONA-STATE,UTAH,30,10,267,-330,9.5,55
1021,COLORADO,WASHINGTON-STATE,0,28,230,-280,7.5,52
1021,FRESNO-STATE,SAN-DIEGO-STATE,27,3,195,-235,6.5,49
1026,TOLEDO,BALL-STATE,58,17,-3000,1529,-27,55
1026,SOUTH-ALABAMA,GEORGIA-STATE,13,21,-105,-115,1,50
1026,EASTERN-MICHIGAN,NORTHERN-ILLINOIS,27,30,239,-293,7.5,48
1026,STANFORD,OREGON-STATE,15,14,-750,534,-16.5,56
1027,FLORIDA-STATE,BOSTON-COLLEGE,3,35,-240,199,-6,46
1027,TULANE,MEMPHIS,26,56,306,-385,10.5,62
1027,TULSA,SOUTHERN-METHODIST,34,38,350,-450,12.5,76
1028,NEBRASKA,PURDUE,25,24,150,-180,4,53
1028,TENNESSEE,KENTUCKY,26,29,160,-190,4,46
1028,VANDERBILT,SOUTH-CAROLINA,27,34,215,-265,7,42
1028,BUFFALO,AKRON,20,21,-150,130,-3,49
1028,LOUISVILLE,WAKE-FOREST,32,42,-145,125,-3,66
1028,MIAMI-FL,NORTH-CAROLINA,24,19,-1300,850,-21,56
1028,RUTGERS,MICHIGAN,14,35,1250,-2000,22.5,43
1028,FLORIDA-INTERNATIONAL,MARSHALL,41,30,475,-650,14.5,47
1028,APPALACHIAN-STATE,MASSACHUSETTS,27,30,-185,160,-4,57
1028,VIRGINIA,PITTSBURGH,14,31,100,-120,1,49
1028,GEORGIA-TECH,CLEMSON,10,24,425,-600,14,49
1028,MISSOURI,CONNECTICUT,52,12,-600,425,-14,75
1028,OKLAHOMA-STATE,WEST-VIRGINIA,50,39,-340,270,-9,77
1028,INDIANA,MARYLAND,39,42,-270,220,-6.5,52
1028,DUKE,VIRGINIA-TECH,3,24,600,-900,17,47
1028,TEXAS-STATE,COASTAL-CAROLINA,27,7,300,-400,10,54
1028,WISCONSIN,ILLINOIS,24,10,-5600,2650,-28.5,51
1028,KANSAS-STATE,KANSAS,30,20,-2500,1400,-25.5,55
1028,MINNESOTA,IOWA,10,17,220,-270,7,43
1028,NEW-MEXICO,WYOMING,3,42,110,-130,2,47
1028,ARKANSAS-STATE,NEW-MEXICO-STATE,37,21,-170,145,-3.5,72
1028,SAN-JOSE-STATE,BRIGHAM-YOUNG,20,41,290,-380,10,51
1028,TEXAS-SAN-ANTONIO,TEXAS-EL-PASO,31,14,-800,550,-16,47
1028,AIR-FORCE,COLORADO-STATE,45,28,280,-360,9.5,70
1028,ALABAMA-BIRMINGHAM,SOUTHERN-MISSISSIPPI,30,12,290,-380,11,50
1028,CALIFORNIA,COLORADO,28,44,150,-180,3.5,56
1028,SOUTHERN-CALIFORNIA,ARIZONA-STATE,48,17,-240,190,-5.5,58
1028,LOUISIANA-TECH,RICE,42,28,-500,375,-12.5,51
1028,UTAH,OREGON,20,41,-130,110,-2,50
1028,NORTH-CAROLINA-STATE,NOTRE-DAME,14,35,230,-280,7.5,61
1028,UCLA,WASHINGTON,23,44,700,-1100,18.5,59
1028,GEORGIA-SOUTHERN,TROY,16,38,1315,-2200,23.5,49
1028,MICHIGAN-STATE,NORTHWESTERN,31,39,-130,110,-1.5,41
1028,OLD-DOMINION,NORTH-TEXAS,38,45,300,-400,11,58
1028,TEXAS,BAYLOR,38,7,-400,300,-10,52
1028,TEXAS-CHRISTIAN,IOWA-STATE,7,14,-275,225,-7,48
1028,GEORGIA,FLORIDA,42,7,-480,365,-13,43
1028,FLORIDA-ATLANTIC,WESTERN-KENTUCKY,42,28,-260,210,-6.5,67
1028,WASHINGTON-STATE,ARIZONA,37,58,-105,-115,1,63
1028,TEXAS-TECH,OKLAHOMA,27,49,750,-1200,19.5,77
1028,ARKANSAS,MISSISSIPPI,38,37,120,-140,2.5,60
1028,PENN-STATE,OHIO-STATE,38,39,230,-280,7,57
1028,MISSISSIPPI-STATE,TEXAS-AM,35,14,-170,145,-3.5,55
1028,BOISE-STATE,UTAH-STATE,41,14,-500,375,-13,51
1028,NEVADA-LAS-VEGAS,FRESNO-STATE,26,16,850,-1300,22.5,59
1028,SAN-DIEGO-STATE,HAWAII,28,7,-330,260,-8,53
1028,HOUSTON,SOUTH-FLORIDA,28,24,300,-400,10,55
1031,BOWLING-GREEN-STATE,KENT-STATE,44,16,-120,100,-1.5,47
1031,MIAMI-OH,OHIO,28,45,230,-280,6.5,53
1101,CENTRAL-MICHIGAN,WESTERN-MICHIGAN,35,28,145,-170,3.5,48
1102,NORTHERN-ILLINOIS,TOLEDO,17,27,230,-280,7.5,56
1102,NAVY,TEMPLE,26,34,-260,210,-6.5,51
1103,MARSHALL,FLORIDA-ATLANTIC,25,30,200,-250,6.5,63
1103,MEMPHIS,TULSA,41,14,-700,500,-14.5,81
1103,UCLA,UTAH,17,48,275,-350,9,54
1104,BAYLOR,KANSAS,38,9,-280,230,-7,59
1104,CLEMSON,NORTH-CAROLINA-STATE,38,31,-360,280,-9.5,51
1104,ILLINOIS,PURDUE,10,29,425,-600,14,50
1104,MISSISSIPPI,KENTUCKY,37,34,148,-175,3.5,62
1104,SYRACUSE,FLORIDA-STATE,24,27,275,-350,8.5,51
1104,NORTHWESTERN,NEBRASKA,31,24,-110,-110,0,54
1104,OHIO-STATE,IOWA,24,55,-2000,1000,-20.5,55
1104,IOWA-STATE,WEST-VIRGINIA,16,20,150,-180,3.5,58
1104,VIRGINIA-TECH,MIAMI-FL,10,28,110,-130,2,49
1104,MARYLAND,RUTGERS,24,31,-200,170,-5,50
1104,GEORGIA-TECH,VIRGINIA,36,40,-340,270,-9,50
1104,NEVADA,BOISE-STATE,14,41,800,-1400,20,62
1104,COLORADO,ARIZONA-STATE,30,41,200,-250,6.5,58
1104,NEW-MEXICO-STATE,TEXAS-STATE,45,35,-360,280,-10,57
1104,GEORGIA-STATE,GEORGIA-SOUTHERN,21,17,-225,183,-5,50
1104,APPALACHIAN-STATE,LOUISIANA-MONROE,45,52,-320,255,-8.5,62
1104,CHARLOTTE,OLD-DOMINION,0,6,310,-410,10,49
1104,SOUTHERN-MISSISSIPPI,TENNESSEE,10,24,240,-300,7,48
1104,AUBURN,TEXAS-AM,42,27,-650,450,-15,51
1104,ARMY,AIR-FORCE,21,0,210,-260,6.5,54
1104,WISCONSIN,INDIANA,45,17,-450,350,-11.5,49
1104,CINCINNATI,TULANE,17,16,210,-260,6.5,53
1104,MASSACHUSETTS,MISSISSIPPI-STATE,23,34,5500,-13500,34,57
1104,CENTRAL-FLORIDA,SOUTHERN-METHODIST,31,24,-550,400,-14,75
1104,WESTERN-KENTUCKY,VANDERBILT,17,31,375,-500,13,54
1104,KANSAS-STATE,TEXAS-TECH,42,35,145,-170,3.5,62
1104,TEXAS,TEXAS-CHRISTIAN,7,24,250,-310,7.5,44
1104,NORTH-TEXAS,LOUISIANA-TECH,24,23,110,-130,2,67
1104,OREGON,WASHINGTON,3,38,575,-850,17,53
1104,COASTAL-CAROLINA,ARKANSAS,38,39,1375,-2400,25.5,59
1104,MINNESOTA,MICHIGAN,10,33,525,-750,16,39
1104,OKLAHOMA,OKLAHOMA-STATE,62,52,105,-125,2,76
1104,WAKE-FOREST,NOTRE-DAME,37,48,550,-800,16.5,57
1104,RICE,ALABAMA-BIRMINGHAM,21,52,260,-330,9,49
1104,LOUISIANA-LAFAYETTE,SOUTH-ALABAMA,19,14,190,-240,6,51
1104,UTAH-STATE,NEW-MEXICO,24,10,135,-155,3.5,51
1104,BRIGHAM-YOUNG,FRESNO-STATE,13,20,300,-400,10,48
1104,HAWAII,NEVADA-LAS-VEGAS,23,31,230,-280,7,59
1104,COLORADO-STATE,WYOMING,13,16,-190,160,-4,49
1104,TEXAS-SAN-ANTONIO,FLORIDA-INTERNATIONAL,7,14,-280,230,-7,51
1104,TEXAS-EL-PASO,MIDDLE-TENNESSEE-STATE,3,30,850,-1500,20,50
1104,FLORIDA,MISSOURI,16,45,105,-125,1.5,61
1104,LOUISIANA-STATE,ALABAMA,10,24,775,-1100,20.5,45
1104,PENN-STATE,MICHIGAN-STATE,24,27,-400,300,-10,46
1104,OREGON-STATE,CALIFORNIA,23,37,215,-265,7,54
1104,STANFORD,WASHINGTON-STATE,21,24,-125,105,-2,56
1104,ARIZONA,SOUTHERN-CALIFORNIA,35,49,200,-250,6.5,75
1104,SOUTH-FLORIDA,CONNECTICUT,37,20,-2000,1250,-24,64
1104,EAST-CAROLINA,HOUSTON,27,52,1315,-2200,22.5,62
1107,AKRON,MIAMI-OH,14,24,340,-440,11,51
1107,BOWLING-GREEN-STATE,BUFFALO,28,38,235,-290,7,61
1108,KENT-STATE,WESTERN-MICHIGAN,20,48,900,-1600,20.5,45
1108,TOLEDO,OHIO,10,38,-155,135,-3,63
1108,EASTERN-MICHIGAN,CENTRAL-MICHIGAN,30,42,-120,100,-1,51
1109,BALL-STATE,NORTHERN-ILLINOIS,17,63,3500,-8500,28.5,50
