date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u
913,LOUISVILLE,VIRGINIA,21,23,-190,165,-3.5,44
913,WYOMING,OREGON,14,48,32500,-97500,42.5,63.5
913,AIR-FORCE,GEORGIA-STATE,48,38,-450,360,-12.5,63.5
913,WESTERN-KENTUCKY,MIDDLE-TENNESSEE-STATE,47,50,-105,-115,1,62.5
913,KANSAS,DUKE,3,41,355,-445,11.5,57
913,GEORGIA,SOUTH-CAROLINA,35,38,-250,210,-6,58.5
913,ARKANSAS,TEXAS-TECH,49,28,-110,-110,pk,66.5
913,ARKANSAS-STATE,MIAMI-FL,20,41,405,-530,14,52.5
913,LOUISIANA-LAFAYETTE,MISSISSIPPI,15,56,2000,-4000,25.5,59
913,MINNESOTA,TEXAS-CHRISTIAN,7,30,615,-865,17.5,50.5
913,ARMY,STANFORD,0,35,4900,-9100,29.5,54.5
913,WAKE-FOREST,UTAH-STATE,24,36,525,-675,16,45
913,TULSA,FLORIDA-ATLANTIC,21,50,-120,100,-1,52.5
913,TEXAS-SAN-ANTONIO,OKLAHOMA-STATE,13,43,365,-465,11.5,55
913,LOUISIANA-MONROE,LOUISIANA-STATE,0,31,6125,-11375,31,50
913,PURDUE,NOTRE-DAME,14,30,4250,-7750,30,59
913,KENTUCKY,FLORIDA,30,36,740,-1040,18.5,55
913,NAVY,TEXAS-STATE,35,21,-245,205,-5.5,56
913,TENNESSEE,OKLAHOMA,10,34,860,-1210,21,58.5
913,NEW-MEXICO-STATE,TEXAS-EL-PASO,24,42,330,-410,10,55
913,UCLA,TEXAS,20,17,-330,270,-8.5,50
913,PENN-STATE,RUTGERS,13,10,-170,150,-3.5,52.5
913,SOUTHERN-CALIFORNIA,BOSTON-COLLEGE,31,37,-880,630,-17,57.5
913,RICE,TEXAS-AM,10,38,4900,-9100,31,70.5
913,NORTHERN-ILLINOIS,NEVADA-LAS-VEGAS,48,34,-370,300,-9.5,62
913,ARIZONA-STATE,COLORADO,38,24,-725,550,-16.5,68.5
913,NEBRASKA,FRESNO-STATE,55,19,-425,335,-11.5,60
918,AUBURN,KANSAS-STATE,20,14,-301,251,-7,64.5
919,CONNECTICUT,SOUTH-FLORIDA,14,17,105,-125,1.5,41.5
920,INDIANA,MISSOURI,31,27,485,-670,14,71
920,MASSACHUSETTS,PENN-STATE,7,48,2250,-4500,26.5,48
920,MARSHALL,AKRON,48,17,-380,315,-10,60.5
920,IOWA,PITTSBURGH,24,20,245,-290,6.5,46
920,BALL-STATE,TOLEDO,23,34,445,-600,14,59.5
920,MARYLAND,SYRACUSE,34,20,105,-125,1,55
920,CENTRAL-MICHIGAN,KANSAS,10,24,180,-220,6,45
920,TROY,GEORGIA,0,66,32500,-97500,41,63.5
920,BOWLING-GREEN-STATE,WISCONSIN,17,68,2000,-4000,25.5,63
920,TULANE,DUKE,13,47,550,-800,16.5,54.5
920,ARMY,WAKE-FOREST,21,24,-145,125,-2.5,48.5
920,NORTH-CAROLINA,EAST-CAROLINA,41,70,-115,-105,-1,67.5
920,SAN-JOSE-STATE,MINNESOTA,7,24,250,-300,7,49.5
920,UTAH,MICHIGAN,26,10,128,-148,3,53.5
920,EASTERN-MICHIGAN,MICHIGAN-STATE,14,73,45000,-135000,43.5,52.5
920,SOUTH-CAROLINA,VANDERBILT,48,34,-1450,950,-21.5,51.5
920,FLORIDA-ATLANTIC,WYOMING,19,20,130,-150,2.5,48
920,HAWAII,COLORADO,12,21,270,-330,9,58
920,MIDDLE-TENNESSEE-STATE,MEMPHIS,17,36,365,-460,12,60.5
920,APPALACHIAN-STATE,SOUTHERN-MISSISSIPPI,20,21,-140,120,-3,59
920,GEORGIA-SOUTHERN,SOUTH-ALABAMA,28,6,-120,100,-1,58.5
920,TEXAS-AM,SOUTHERN-METHODIST,58,6,-23000,8500,-34,60
920,RUTGERS,NAVY,31,24,190,-230,5,55.5
920,FLORIDA,ALABAMA,21,42,425,-550,14,50.5
920,GEORGIA-TECH,VIRGINIA-TECH,27,24,255,-310,7.5,51.5
920,OREGON,WASHINGTON-STATE,38,31,-1500,1000,-22,79
920,CLEMSON,FLORIDA-STATE,17,23,265,-325,9.5,55
920,VIRGINIA,BRIGHAM-YOUNG,33,41,470,-650,16.5,49
920,TEXAS-STATE,ILLINOIS,35,42,340,-420,10.5,62
920,OLD-DOMINION,RICE,45,42,225,-265,7,63
920,LOUISVILLE,FLORIDA-INTERNATIONAL,34,3,-4000,2000,-26.5,45.5
920,MIAMI-OH,CINCINNATI,24,31,3500,-8500,30,61
920,SAN-DIEGO-STATE,OREGON-STATE,7,28,335,-420,10.5,56.5
920,NORTHERN-ILLINOIS,ARKANSAS,14,52,425,-560,13.5,65
920,UTAH-STATE,ARKANSAS-STATE,14,21,125,-145,2.5,46
920,NEW-MEXICO,NEW-MEXICO-STATE,38,35,-220,180,-5.5,62
920,MIAMI-FL,NEBRASKA,31,41,255,-310,8,54.5
920,OKLAHOMA,WEST-VIRGINIA,45,33,-325,265,-7.5,66
920,LOUISIANA-LAFAYETTE,BOISE-STATE,9,34,575,-850,17.5,60.5
925,APPALACHIAN-STATE,GEORGIA-SOUTHERN,14,34,525,-700,17,60
925,TEXAS-TECH,OKLAHOMA-STATE,35,45,430,-550,14,69.5
925,UCLA,ARIZONA-STATE,62,27,-175,150,-3.5,64.5
926,MIDDLE-TENNESSEE-STATE,OLD-DOMINION,41,28,100,-120,1,69.5
926,FRESNO-STATE,NEW-MEXICO,35,24,-250,210,-6.5,66
927,WYOMING,MICHIGAN-STATE,14,56,2650,-5600,27.5,46.5
927,MINNESOTA,MICHIGAN,30,14,335,-420,10,43.5
927,MARYLAND,INDIANA,37,15,115,-135,2.5,70.5
927,BAYLOR,IOWA-STATE,49,28,-1360,860,-21,72.5
927,SOUTH-FLORIDA,WISCONSIN,10,27,7000,-18500,32.5,50.5
927,KENT-STATE,VIRGINIA,13,45,2000,-4000,25.5,46.5
927,WESTERN-MICHIGAN,VIRGINIA-TECH,17,35,950,-1450,20.5,49.5
927,TEMPLE,CONNECTICUT,36,10,-240,200,-6.5,46.5
927,AKRON,PITTSBURGH,21,10,850,-1300,20.5,52
927,IOWA,PURDUE,24,10,-310,250,-8,47
927,TULANE,RUTGERS,6,31,410,-525,13.5,53
927,NORTHWESTERN,PENN-STATE,29,6,315,-380,10.5,46
927,CENTRAL-MICHIGAN,TOLEDO,28,42,315,-380,10.5,58.5
927,VANDERBILT,KENTUCKY,7,17,575,-850,17,48
927,WAKE-FOREST,LOUISVILLE,10,20,950,-1450,21,43.5
927,COLORADO-STATE,BOSTON-COLLEGE,24,21,205,-245,6.5,56
927,MIAMI-OH,BUFFALO,27,35,210,-250,7,51.5
927,TEXAS-STATE,TULSA,37,34,135,-155,3,65.5
927,TEXAS-EL-PASO,KANSAS-STATE,28,58,2250,-4500,27.5,53
927,LOUISIANA-TECH,AUBURN,17,45,8000,-15000,32,61.5
927,BOWLING-GREEN-STATE,MASSACHUSETTS,47,42,-220,180,-6,70
927,COLORADO,CALIFORNIA,56,59,415,-525,14,61.5
927,TEXAS-CHRISTIAN,SOUTHERN-METHODIST,56,0,-12500,5000,-31.5,47
927,RICE,SOUTHERN-MISSISSIPPI,41,23,-330,270,-9,58.5
927,MISSOURI,SOUTH-CAROLINA,21,20,220,-260,6.5,61
927,WESTERN-KENTUCKY,NAVY,36,27,255,-310,8,66
927,NOTRE-DAME,SYRACUSE,31,15,-350,300,-9,53.5
927,ARKANSAS,TEXAS-AM,28,35,285,-310,9,72.5
927,OREGON-STATE,SOUTHERN-CALIFORNIA,10,35,225,-265,7,57
927,NORTH-CAROLINA,CLEMSON,35,50,400,-500,14,63.5
927,TEXAS,KANSAS,23,0,-400,325,-9.5,42.5
927,TENNESSEE,GEORGIA,32,35,650,-1000,18.5,57
927,DUKE,MIAMI-FL,10,22,155,-175,3.5,59
927,FLORIDA-STATE,NORTH-CAROLINA-STATE,56,41,-800,550,-16,60.5
927,CINCINNATI,OHIO-STATE,28,50,545,-720,17,61
927,FLORIDA-INTERNATIONAL,ALABAMA-BIRMINGHAM,34,20,475,-650,14,54.5
927,MEMPHIS,MISSISSIPPI,3,24,700,-1100,20,59
927,TEXAS-SAN-ANTONIO,FLORIDA-ATLANTIC,37,41,-185,160,-4,45
927,TROY,LOUISIANA-MONROE,20,22,380,-475,13.5,55.5
927,WASHINGTON-STATE,UTAH,28,27,380,-475,12,60.5
927,BOISE-STATE,AIR-FORCE,14,28,-475,380,-13.5,57.5
927,NEW-MEXICO-STATE,LOUISIANA-STATE,7,63,32500,-97500,44,57
927,ILLINOIS,NEBRASKA,14,45,800,-1250,21.5,58.5
927,NEVADA-LAS-VEGAS,SAN-DIEGO-STATE,17,34,625,-950,18,55.5
927,NEVADA,SAN-JOSE-STATE,21,10,-260,220,-7,55.5
1002,FLORIDA-ATLANTIC,FLORIDA-INTERNATIONAL,10,38,-260,215,-6.5,48
1003,LOUISVILLE,SYRACUSE,28,6,-120,100,-1.5,46.5
1003,SAN-DIEGO-STATE,FRESNO-STATE,13,24,145,-170,3.5,59
1003,UTAH-STATE,BRIGHAM-YOUNG,35,20,850,-1350,21,53
1004,VANDERBILT,GEORGIA,17,44,7500,-20000,33,53
1004,WAKE-FOREST,FLORIDA-STATE,3,43,16500,-49500,38,56
1004,MIAMI-FL,GEORGIA-TECH,17,28,108,-128,2,58
1004,NORTH-TEXAS,INDIANA,24,49,330,-410,13,59
1004,PURDUE,ILLINOIS,38,27,325,-400,9,54
1004,OHIO-STATE,MARYLAND,52,24,-250,210,-7,59
1004,SOUTHERN-METHODIST,EAST-CAROLINA,24,45,22500,-67500,35,59
1004,OHIO,CENTRAL-MICHIGAN,10,28,145,-165,3.5,49
1004,KANSAS,WEST-VIRGINIA,14,33,2750,-6000,28,59
1004,TOLEDO,WESTERN-MICHIGAN,20,19,-210,175,-5,62
1004,MARSHALL,OLD-DOMINION,56,14,-900,600,-18.5,75
1004,VIRGINIA-TECH,NORTH-CAROLINA,34,17,-145,125,-3,57
1004,KENT-STATE,NORTHERN-ILLINOIS,14,17,1500,-3000,26,59
1004,WISCONSIN,NORTHWESTERN,14,20,-290,245,-8,48
1004,SOUTH-ALABAMA,APPALACHIAN-STATE,47,21,-165,145,-3.5,52
1004,SOUTH-CAROLINA,KENTUCKY,38,45,-200,170,-5,55
1004,BALL-STATE,ARMY,24,33,115,-135,3,58
1004,BUFFALO,BOWLING-GREEN-STATE,35,36,150,-170,3.5,76
1004,TEXAS-TECH,KANSAS-STATE,13,45,400,-500,14,67
1004,HAWAII,RICE,14,28,185,-225,7,56
1004,TULSA,COLORADO-STATE,17,42,625,-950,18.5,63
1004,STANFORD,NOTRE-DAME,14,17,-148,128,-2,47
1004,ARIZONA-STATE,SOUTHERN-CALIFORNIA,38,34,360,-450,13,68
1004,LOUISIANA-STATE,AUBURN,7,41,230,-270,7,56
1004,NAVY,AIR-FORCE,21,30,-165,145,-3.5,56
1004,OKLAHOMA,TEXAS-CHRISTIAN,33,37,-170,150,-4.5,57
1004,FLORIDA,TENNESSEE,10,9,100,-120,3,53
1004,IOWA-STATE,OKLAHOMA-STATE,20,37,525,-750,17.5,64
1004,ALABAMA,MISSISSIPPI,17,23,-210,175,-6,53
1004,UTAH,UCLA,30,28,400,-500,13.5,65
1004,TEXAS-EL-PASO,LOUISIANA-TECH,3,55,365,-460,12,57
1004,SOUTHERN-MISSISSIPPI,MIDDLE-TENNESSEE-STATE,31,37,550,-800,17,60
1004,OREGON-STATE,COLORADO,36,31,-185,160,-5,53
1004,CALIFORNIA,WASHINGTON-STATE,60,59,165,-190,4,70
1004,MICHIGAN,RUTGERS,24,26,130,-150,3,47
1004,NEW-MEXICO,TEXAS-SAN-ANTONIO,21,9,500,-700,17,55
1004,NORTH-CAROLINA-STATE,CLEMSON,0,41,440,-580,14,64
1004,NEBRASKA,MICHIGAN-STATE,22,27,215,-255,7.5,55
1004,GEORGIA-SOUTHERN,NEW-MEXICO-STATE,36,28,-850,575,-18,63
1004,NEVADA-LAS-VEGAS,SAN-JOSE-STATE,10,33,275,-335,9,57
1004,BOISE-STATE,NEVADA,51,46,-160,140,-3,54
1009,BRIGHAM-YOUNG,CENTRAL-FLORIDA,24,31,125,-145,2.5,46
1010,WASHINGTON-STATE,STANFORD,17,34,525,-725,16.5,52
1010,SAN-DIEGO-STATE,NEW-MEXICO,24,14,-150,130,-3,53.5
1010,FRESNO-STATE,NEVADA-LAS-VEGAS,27,30,-315,260,-9.5,65
1011,TEXAS,OKLAHOMA,26,31,575,-800,16.5,44.5
1011,MICHIGAN-STATE,PURDUE,45,31,-1500,900,-21.5,49
1011,NORTHWESTERN,MINNESOTA,17,24,155,-180,4,44.5
1011,RICE,ARMY,41,21,-140,121,-2.5,57.5
1011,TULSA,TEMPLE,24,35,575,-800,17,57.5
1011,MIDDLE-TENNESSEE-STATE,MARSHALL,24,49,1000,-2000,23,68
1011,MASSACHUSETTS,KENT-STATE,40,17,140,-165,3,56.5
1011,FLORIDA-STATE,SYRACUSE,38,20,-1849,1054,-23.5,55.5
1011,DUKE,GEORGIA-TECH,31,25,160,-185,4,59
1011,ILLINOIS,WISCONSIN,28,38,1500,-3500,26.5,59
1011,BOSTON-COLLEGE,NORTH-CAROLINA-STATE,30,14,110,-130,2,55
1011,CINCINNATI,MIAMI-FL,34,55,525,-725,15,66.5
1011,BUFFALO,EASTERN-MICHIGAN,27,37,-655,503,-14.5,56
1011,MIAMI-OH,AKRON,19,29,500,-650,14.5,55.5
1011,INDIANA,IOWA,29,45,133,-157,3,54
1011,BOWLING-GREEN-STATE,OHIO,31,13,-115,-105,pk,67
1011,WEST-VIRGINIA,TEXAS-TECH,37,34,-230,195,-6,76.5
1011,OKLAHOMA-STATE,KANSAS,27,20,-1100,750,-19,49
1011,TEXAS-CHRISTIAN,BAYLOR,58,61,230,-275,7,66.5
1011,NORTH-TEXAS,ALABAMA-BIRMINGHAM,21,56,210,-255,6,57.5
1011,WESTERN-MICHIGAN,BALL-STATE,42,38,-101,-119,1,53
1011,NEW-MEXICO-STATE,TROY,24,41,245,-295,7.5,63
1011,ALABAMA,ARKANSAS,14,13,-325,265,-9,54
1011,LOUISIANA-STATE,FLORIDA,30,27,-140,120,-2.5,44.5
1011,TOLEDO,IOWA-STATE,30,37,160,-185,3.5,61.5
1011,OREGON,UCLA,42,30,-120,100,-1.5,73.5
1011,GEORGIA,MISSOURI,34,0,-160,135,-3,57
1011,LOUISVILLE,CLEMSON,17,23,250,-300,9,46.5
1011,NORTH-CAROLINA,NOTRE-DAME,43,50,575,-800,16.5,61.5
1011,CENTRAL-MICHIGAN,NORTHERN-ILLINOIS,34,17,265,-325,8.5,57
1011,ARKANSAS-STATE,GEORGIA-STATE,52,10,-400,325,-10.5,62
1011,FLORIDA-INTERNATIONAL,TEXAS-SAN-ANTONIO,13,16,255,-310,8,42.5
1011,LOUISIANA-MONROE,KENTUCKY,14,48,750,-1100,19.5,51.5
1011,MISSISSIPPI,TEXAS-AM,35,20,130,-150,3,64
1011,AIR-FORCE,UTAH-STATE,16,34,220,-265,6.5,50
1011,EAST-CAROLINA,SOUTH-FLORIDA,28,17,-700,525,-16.5,57
1011,PENN-STATE,MICHIGAN,13,18,121,-141,2.5,41.5
1011,OLD-DOMINION,TEXAS-EL-PASO,35,42,100,-120,1.5,63.5
1011,CONNECTICUT,TULANE,3,12,155,-180,4,42
1011,COLORADO-STATE,NEVADA,31,24,-130,110,-2,64
1011,WYOMING,HAWAII,28,38,180,-210,5.5,46.5
1014,LOUISIANA-LAFAYETTE,TEXAS-STATE,34,10,120,-140,2.5,62
1016,VIRGINIA-TECH,PITTSBURGH,16,21,-119,-101,-1,45
1016,UTAH,OREGON-STATE,29,23,-120,100,-1.5,53.5
1017,FRESNO-STATE,BOISE-STATE,27,37,700,-1050,18,61
1018,MARSHALL,FLORIDA-INTERNATIONAL,45,13,-1495,945,-21,56
1018,SYRACUSE,WAKE-FOREST,30,7,-240,200,-6.5,44.5
1018,MIAMI-OH,NORTHERN-ILLINOIS,41,51,400,-525,13.5,58.5
1018,AKRON,OHIO,20,23,-145,125,-3,47.5
1018,PURDUE,MINNESOTA,38,39,365,-465,12,48.5
1018,IOWA,MARYLAND,31,38,155,-180,4,45.5
1018,BAYLOR,WEST-VIRGINIA,27,41,-310,250,-7.5,80.5
1018,VIRGINIA,DUKE,13,20,135,-155,3,49
1018,GEORGIA-TECH,NORTH-CAROLINA,43,48,110,-130,2.5,67.5
1018,NORTH-CAROLINA-STATE,LOUISVILLE,18,30,735,-1035,19,48
1018,EASTERN-MICHIGAN,MASSACHUSETTS,14,36,485,-635,15,63
1018,WESTERN-MICHIGAN,BOWLING-GREEN-STATE,26,14,125,-145,3,68
1018,BALL-STATE,CENTRAL-MICHIGAN,32,29,330,-410,10.5,53.5
1018,GEORGIA,ARKANSAS,45,32,-155,135,-3,54
1018,SAN-JOSE-STATE,WYOMING,27,20,-170,150,-3,47
1018,NEW-MEXICO,AIR-FORCE,31,35,240,-290,7.5,57
1018,SOUTH-FLORIDA,TULSA,38,30,-130,110,-2,49.5
1018,TEXAS-SAN-ANTONIO,LOUISIANA-TECH,20,27,355,-445,11.5,44.5
1018,SOUTHERN-MISSISSIPPI,NORTH-TEXAS,30,20,240,-290,7.5,55
1018,CINCINNATI,SOUTHERN-METHODIST,41,3,-475,375,-13,62
1018,APPALACHIAN-STATE,TROY,53,14,245,-305,7,64.5
1018,NEVADA,BRIGHAM-YOUNG,42,35,320,-400,10,59
1018,ARMY,KENT-STATE,17,39,-165,145,-3,51.5
1018,STANFORD,ARIZONA-STATE,10,26,-165,145,-3.5,53.5
1018,UCLA,CALIFORNIA,36,34,-265,215,-7,73
1018,ALABAMA-BIRMINGHAM,MIDDLE-TENNESSEE-STATE,22,34,105,-125,1.5,66.5
1018,RUTGERS,OHIO-STATE,17,56,850,-1450,20.5,62.5
1018,TEXAS-AM,ALABAMA,0,59,350,-440,12,62.5
1018,COLORADO,SOUTHERN-CALIFORNIA,28,56,710,-1010,20,60
1018,MICHIGAN-STATE,INDIANA,56,17,-705,530,-16.5,59.5
1018,CLEMSON,BOSTON-COLLEGE,17,13,-220,190,-5.5,45.5
1018,KANSAS-STATE,OKLAHOMA,31,30,235,-285,7,54
1018,GEORGIA-STATE,SOUTH-ALABAMA,27,30,745,-1045,20,56
1018,WESTERN-KENTUCKY,FLORIDA-ATLANTIC,38,45,-165,145,-3,65
1018,UTAH-STATE,COLORADO-STATE,13,16,180,-210,5,55
1018,TENNESSEE,MISSISSIPPI,3,34,485,-635,16,45.5
1018,IOWA-STATE,TEXAS,45,48,345,-435,11,45.5
1018,MISSOURI,FLORIDA,42,13,215,-265,6.5,44.5
1018,KANSAS,TEXAS-TECH,21,34,385,-510,12,58
1018,OKLAHOMA-STATE,TEXAS-CHRISTIAN,9,42,320,-400,10.5,62
1018,TULANE,CENTRAL-FLORIDA,13,20,665,-915,17.5,44
1018,NEBRASKA,NORTHWESTERN,38,17,-265,215,-6.5,55
1018,KENTUCKY,LOUISIANA-STATE,3,41,355,-445,11.5,49.5
1018,NOTRE-DAME,FLORIDA-STATE,27,31,275,-345,9.5,60
1018,HAWAII,SAN-DIEGO-STATE,10,20,315,-395,10,48.5
1021,ARKANSAS-STATE,LOUISIANA-LAFAYETTE,40,55,-170,145,-3,59
1023,CONNECTICUT,EAST-CAROLINA,21,31,1568,-3800,28,55.5
1023,MIAMI-FL,VIRGINIA-TECH,30,6,-139,119,-2.5,47.5
1024,TROY,SOUTH-ALABAMA,13,27,525,-700,16,55
1024,SOUTH-FLORIDA,CINCINNATI,17,34,305,-370,10,60
1024,BRIGHAM-YOUNG,BOISE-STATE,30,55,225,-270,6.5,58
1024,OREGON,CALIFORNIA,59,41,-800,575,-17,78
1025,SOUTH-CAROLINA,AUBURN,35,42,700,-1000,18,62.5
1025,NORTHERN-ILLINOIS,EASTERN-MICHIGAN,28,17,-900,600,-18,62
1025,SYRACUSE,CLEMSON,6,16,550,-750,17,47
1025,MINNESOTA,ILLINOIS,24,28,-175,150,-3.5,54
1025,AKRON,BALL-STATE,21,35,-170,145,-3.5,52.5
1025,CENTRAL-MICHIGAN,BUFFALO,20,14,-180,155,-4,54.5
1025,OHIO,WESTERN-MICHIGAN,21,42,265,-325,8,53
1025,BOSTON-COLLEGE,WAKE-FOREST,23,17,-564,443,-13,41
1025,TEMPLE,CENTRAL-FLORIDA,14,34,195,-235,6,46
1025,NORTH-CAROLINA,VIRGINIA,28,27,250,-300,6.5,61
1025,GEORGIA-TECH,PITTSBURGH,56,28,159,-184,4,56.5
1025,MARYLAND,WISCONSIN,7,52,265,-325,9.5,56
1025,VANDERBILT,MISSOURI,14,24,800,-1300,21.5,42.5
1025,SAN-JOSE-STATE,NAVY,31,41,265,-325,8,53.5
1025,NEVADA-LAS-VEGAS,UTAH-STATE,20,34,575,-800,16.5,50.5
1025,MASSACHUSETTS,TOLEDO,35,42,600,-825,18.5,69.5
1025,UCLA,COLORADO,40,37,-525,405,-14.5,65.5
1025,RUTGERS,NEBRASKA,24,42,700,-1000,20,60.5
1025,KENT-STATE,MIAMI-OH,3,10,180,-215,5,53.5
1025,ALABAMA-BIRMINGHAM,ARKANSAS,17,45,1000,-2000,24,58.5
