date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
10/6/2021,LIBERTY,NEW-MEXICO-STATE,41,49,-165,142,-3.5,64,16.375,17.05,0.3125,0.441666667,0.9375,1,27.73333333,24.325,15.17916667,13.45833333,1.441666667,1.704166667,212.75,190.1375,2.983333333,3.929166667,26.73333333,24.81666667,28.69583333,30.1375,1.8125,1.7125,105.0333333,164.0833333,317.7833333,354.2208333,1.25,1.441666667,26.49583333,38.14583333,0.547325721,0.553271668,7.671274038,7.816546763,56.42916667,48.65,0.43978439,0.549503255,3.660229418,5.44449053,5.631543971,7.281003768,0,0,0,0,0,0,0,0,0,0,-9.12,-6.62,13.475,14.27083333,0.366666667,0.6375,1.004166667,0.733333333,28.0875,19.96666667,17.0625,11.71666667,1.241666667,0.916666667,194.9208333,142.725,4.695833333,4.9125,18.72083333,18.15416667,18.425,28.70833333,0.725,1.225,74.62916667,116.5875,269.425,259.3125,1.370833333,1.420833333,37.79583333,41.66666667,0.607476636,0.586811352,6.939771547,7.148163606,46.5125,39.93333333,0.390307265,0.46880217,4.05042967,4.061103048,5.79252889,6.493635225,0,0,0,0,0,0,0,0,0,1,-8.69,-8.3
10/6/2021,NORTH-TEXAS,TEXAS-EL-PASO,27,24,-2800,1243,-26.5,54,17.15,14.2375,0.720833333,0.3,0.55,0.4875,26.07083333,23.02916667,16.47083333,12.13333333,1.691666667,1.183333333,206.1166667,162.075,3.408333333,3.475,22.25,24.95833333,26.48333333,27.8625,1.375,1.2625,116.2875,125.1666667,322.4041667,287.2416667,1.220833333,0.7375,33.60833333,31.11666667,0.631772415,0.526868102,7.906025252,7.037814366,52.55416667,46.05833333,0.474906842,0.483083047,4.390969163,4.49229849,6.134702291,6.236475484,0,0,0,0,1,0,0,0,0,0,-3.6,-4.1,9.566666667,15.75416667,0.5,0.558333333,0.7875,0.25,17.925,19.9625,8.508333333,12.22083333,0.466666667,1.375,97.43333333,141.9833333,4.233333333,4.2625,24.85833333,9.858333333,23.92083333,28.175,0.754166667,1.6,84.29166667,151.0458333,181.725,293.0291667,1.2875,0.808333333,37.0875,39.19166667,0.474662947,0.612189522,5.435611344,7.112502609,41.84583333,39.925,0.235586976,0.622625757,3.523776346,5.360987873,4.342726277,7.339490712,0,0,0,0,1,0,0,0,0,0,-23.75,-3.67
10/6/2021,WASHINGTON,UCLA,31,24,-1500,876,-21,53,15.60833333,10.775,0.395833333,0.558333333,0.283333333,0.620833333,18.65,21.3625,13.41666667,14.36666667,1.041666667,0.420833333,163.5375,131.4958333,3.1625,3.766666667,10.34166667,24.37083333,25.99166667,24.30833333,1.941666667,0.65,127.8083333,67.55833333,291.3958333,199.0041667,0.629166667,1.129166667,26.05833333,32.45833333,0.719392315,0.672518042,8.768766756,6.155451531,44.64166667,42.725,0.545921225,0.242051882,4.91728118,2.779225231,6.527440732,4.657792081,0,0,0,0,0,0,0,1,0,0,16.22,1.61,14.9375,17.4875,0.533333333,0.304166667,0.504166667,0.320833333,27.2875,19.67083333,16.35416667,12.27916667,1.3875,0.979166667,204.4583333,151.5666667,5.808333333,5.104166667,26.19583333,19.625,21.57916667,34.78333333,0.875,2.1625,86.52083333,184.0958333,290.9791667,335.6625,1.0375,0.625,52.12083333,45.02916667,0.599328142,0.624232154,7.492746984,7.705147215,48.86666667,39.34166667,0.401603001,0.665854692,4.009461286,5.292644945,5.954553206,8.531984749,0,0,0,0,0,0,0,1,0,0,0.64,4.41
10/6/2021,UTAH,STANFORD,40,21,170,-200,4,44,17.55,15.05,0.783333333,0.583333333,0.633333333,0.883333333,25.73333333,31.03333333,15.38333333,17.28333333,0.7,1.233333333,179.7,199.8833333,5.9,4.9,18.51666667,20.75,34.25,24.96666667,1.516666667,0.883333333,131.9166667,92.15,311.6166667,291.9833333,1.416666667,1.466666667,52.75,48.58333333,0.597797927,0.556928034,6.983160622,6.440923738,59.98333333,62.06666667,0.345929425,0.298335124,3.851581509,3.690921228,5.195054182,4.704350161,0,0,0,0,0,0,0,1,0,0,5.07,1.22,11.425,15.84583333,0.15,0.4125,0.445833333,0.733333333,18.61666667,22.0125,10.8875,14.44583333,1.154166667,1.241666667,139.2541667,174.1125,4.191666667,4.529166667,17.6625,20.90833333,22.2875,28.85833333,1.2875,0.920833333,115.4875,131.6166667,254.7416667,305.7791667,0.595833333,1.145833333,32.31666667,44.74166667,0.584825425,0.656255915,7.480080573,7.909710392,40.90416667,44.025,0.51115412,0.401192504,5.181716209,4.560785446,6.227768157,6.945580163,0,0,0,0,0,0,0,1,0,0,10.84,4.92
10/6/2021,FRESNO-STATE,NEVADA,21,3,-850,575,-16.5,58,16.73333333,14.88333333,0.366666667,0.7,0.583333333,0.633333333,26.51666667,25.78333333,17.38333333,14.63333333,1.616666667,1.083333333,220.45,170.3833333,4.15,4.216666667,16.36666667,26.05,30.71666667,29.55,1.466666667,0.7,129.25,100.45,349.7,270.8833333,0.95,1.333333333,37.05,34.91666667,0.655562539,0.567550097,8.313639221,6.608274079,57.23333333,51.56666667,0.455154339,0.317388494,4.207813348,3.399323181,6.110075713,5.253070459,0,0,0,0,0,0,1,0,0,0,4.47,-1.68,14.04583333,16.4625,0.458333333,0.804166667,0.879166667,0.391666667,26.59166667,20.24166667,16.29166667,12.89583333,1.854166667,1.416666667,189.5958333,168.3208333,4.720833333,4.945833333,24.28333333,20.4125,21.95416667,33.3375,0.75,1.333333333,100.6,138.8458333,290.1958333,307.1666667,1.3375,1.195833333,41.3875,46.275,0.612660608,0.637093454,7.129896584,8.31556196,48.54583333,40.48333333,0.420478929,0.599835323,4.582273676,4.164854393,5.977770148,7.587484562,0,0,0,0,0,0,1,0,0,0,-9.25,-2
10/6/2021,WASHINGTON-STATE,OREGON-STATE,56,37,-1400,800,-19,65,16.2875,12.1375,0.420833333,0.5,0.958333333,0.641666667,38.87916667,18.20833333,25.6875,9.966666667,2.025,0.525,268.7541667,113.7208333,4.758333333,4.816666667,17.92083333,21.65,14.98333333,26.78333333,0.570833333,1.5,43.3125,109.6416667,312.0666667,223.3625,1.429166667,1.141666667,46.32916667,40.99583333,0.66070089,0.547368421,6.912549566,6.245537757,53.8625,36.41666667,0.401949408,0.492105263,2.890711902,4.093652769,5.793764988,6.133524027,0,0,0,0,0,0,0,1,0,0,6.62,2.39,17.33333333,21.6,0.9,0.383333333,0.666666667,0.383333333,25.93333333,23.01666667,15.65,14.13333333,0.95,2.033333333,172.3166667,175.0666667,5.333333333,4.316666667,36.16666667,18.43333333,32.98333333,36.2,1.333333333,2.533333333,127.0833333,233.7333333,299.4,408.8,1.566666667,0.766666667,51.5,40.56666667,0.603470437,0.614047791,6.644601542,7.606082549,58.91666667,46.03333333,0.312871287,0.785662563,3.852956038,6.456721915,5.08175389,8.880521361,0,0,0,0,0,0,0,1,0,0,-13.57,3.27
10/6/2021,CALIFORNIA,ARIZONA,17,24,-125,105,-1.5,57,18.63333333,17.45,0.683333333,0.566666667,1.25,1.1,30.6,27.2,17.51666667,16.9,1.216666667,1.25,188.2,198.15,5.083333333,6.633333333,24.11666667,21.65,31.43333333,32.71666667,1.2,1.316666667,130.6333333,146.6333333,318.8333333,344.7833333,1.933333333,1.666666667,40.73333333,61.7,0.572440087,0.621323529,6.150326797,7.284926471,62.03333333,54.4,0.349005911,0.443321078,4.155885472,4.481915436,5.139709833,6.337928922,0,0,0,0,0,0,0,1,0,0,-0.16,1.76,16.5625,16.4625,0.391666667,0.625,0.666666667,0.75,17.93333333,24.45,10.3625,15.32083333,1.104166667,1.1375,137.475,183.1958333,4.191666667,6.9125,22.30416667,25.4625,31.97083333,29.4375,2.183333333,1.729166667,191.3291667,139.5166667,328.8041667,322.7125,1.058333333,1.325,42.10416667,64.13333333,0.577834572,0.62661895,7.665892193,7.49267212,49.90416667,48.9,0.510227937,0.456117928,5.984491073,4.739419674,6.588711697,6.599437628,0,0,0,0,0,0,0,1,0,0,3.17,-0.98
10/6/2021,NEW-MEXICO,NEVADA-LAS-VEGAS,50,14,235,-290,8,62,15.8,17.88333333,0.816666667,0.383333333,1.516666667,0.916666667,20.51666667,27.8,10.66666667,16.33333333,1.183333333,1.9,145.3,232.3,5.383333333,4.733333333,30.4,22.18333333,36.38333333,31.98333333,1.65,1.933333333,175.8833333,139.5666667,321.1833333,371.8666667,2.283333333,1.3,46.96666667,42.7,0.519902518,0.587529976,7.082047116,8.356115108,56.9,55.6,0.389865261,0.54676259,4.834173156,4.36373111,5.644698301,6.6882494,0,0,0,0,0,0,1,0,0,0,-10.38,-2.38,16.93333333,18.33333333,0.5,0.833333333,0.9,0.383333333,19.36666667,24.33333333,9.083333333,14.86666667,0.816666667,1.233333333,115.2833333,176.5666667,3.933333333,5.75,25.98333333,23.81666667,38.41666667,34.35,2.116666667,2.016666667,231.9333333,192.8166667,347.2166667,369.4333333,1.4,1.216666667,31.95,52.06666667,0.469018933,0.610958904,5.952667814,7.256164384,57.78333333,48.66666667,0.412171907,0.53390411,6.037310195,5.613294517,6.008941448,7.59109589,0,0,0,0,0,0,1,0,0,0,-7.92,-5.42
10/6/2021,NORTHWESTERN,MICHIGAN-STATE,29,19,320,-420,11,43,15.48333333,13.26666667,0.291666667,0.3,0.575,0.7125,25.67916667,24.675,15.26666667,14.48333333,0.775,0.866666667,166.2958333,170.6666667,2.991666667,4.870833333,15.175,18.93333333,27.94166667,24.63333333,1.5875,0.791666667,99.70416667,86.37916667,266,257.0958333,0.866666667,1.0125,30.66666667,45.6375,0.594515658,0.586963864,6.475904592,6.916582236,53.62083333,49.35,0.353096589,0.307497467,3.568297047,3.506596752,4.960758412,5.209642013,0,0,0,1,0,0,0,0,0,0,11.36,5.13,15.425,11.29583333,0.554166667,0.35,0.55,0.945833333,22.00833333,24.55833333,13.16666667,14.3125,0.895833333,0.954166667,152.3708333,149.5958333,4.583333333,3.754166667,14.35416667,18.64583333,29.87916667,19.35833333,1.325,0.5125,114.4083333,58.17083333,266.7791667,207.7666667,1.104166667,1.295833333,42.425,36.14583333,0.598258236,0.582796064,6.923324498,6.091448931,51.8875,49.11666667,0.35935116,0.292246352,3.829033608,3.004950495,5.14149201,4.230064472,0,0,0,1,0,0,0,0,0,0,13.83,7.68
10/6/2021,KANSAS,WEST-VIRGINIA,22,38,2500,-5000,27.5,62,11.80833333,15.58333333,0.525,0.304166667,0.7,0.420833333,25.35833333,20.97083333,14.75416667,14.425,1.058333333,1.945833333,156.3041667,204.3791667,3.833333333,4.770833333,29.22083333,14.93333333,23.40416667,29.04583333,0.7,1.570833333,84.34166667,131.4375,240.6458333,335.8166667,1.225,0.775,33.25833333,45.35833333,0.581827144,0.687860123,6.1638186,9.74587721,48.7625,41.94166667,0.306246262,0.696701768,3.603703044,4.525175728,4.935059386,8.006755414,0,0,1,0,0,0,0,0,0,0,-12.35,4.23,19.76666667,18.41666667,0.616666667,0.383333333,0.8,0.9,31.16666667,27.93333333,19.96666667,16.25,2.733333333,1.316666667,281.7333333,203.1166667,5.633333333,5.933333333,23.08333333,30.5,27.66666667,33.91666667,1.033333333,1.416666667,113.7666667,148.4333333,395.5,351.5,1.416666667,1.333333333,54.85,52.5,0.640641711,0.581742243,9.039572193,7.271479714,58.83333333,55.86666667,0.518413598,0.413186158,4.112048193,4.376412776,6.722379603,6.29176611,0,0,1,0,0,0,0,0,0,0,4.84,3.07
10/6/2021,ALABAMA,ARKANSAS,65,31,-25000,9000,-35,59,14.72083333,9.983333333,0.266666667,0.208333333,0.108333333,0.979166667,14.7875,18.85833333,9.5375,10.10833333,1.566666667,0.445833333,146.2,101.2916667,3.1,2.854166667,8.070833333,26.24166667,27.875,22.39166667,1.691666667,0.425,158.6583333,72.89166667,304.9083333,174.1833333,0.375,1.1375,24.95833333,21.79583333,0.644970414,0.536014141,9.886728656,5.371188688,42.6625,37.71666667,0.615099131,0.213985859,5.691778774,3.255303312,7.14698701,4.618205921,0,0,0,0,0,0,0,0,1,0,21.25,5.46,15.4,17.95,0.4,0.566666667,1.233333333,0.766666667,24.23333333,26.73333333,12.91666667,16.05,1.083333333,1.2,163.8666667,210.4333333,4.733333333,5.116666667,28.6,20.9,30.66666667,31.5,1.416666667,1.733333333,128.5833333,138.7333333,292.45,349.1166667,1.583333333,1.283333333,42.05,42.93333333,0.53301238,0.600374065,6.762035763,7.871571072,54.9,53.46666667,0.380692168,0.534912718,4.192934783,4.404232804,5.326958106,6.529613466,0,0,0,0,0,0,0,0,1,0,-2.45,4.3
10/6/2021,ALABAMA-BIRMINGHAM,LOUISIANA-TECH,28,7,230,-280,7.5,56,16.23333333,15.91666667,0.4,0.533333333,0.45,0.8,20.65,22.73333333,12.28333333,12.08333333,0.85,1.033333333,153.3333333,156.1,5.65,5.2,19.88333333,23.15,34.1,31.48333333,1.966666667,1.416666667,157.1833333,139,310.5666667,295.1,0.85,1.333333333,58.16666667,50.93333333,0.594834544,0.531524927,7.425343019,6.866568915,54.75,45.46666667,0.42283105,0.437316716,4.609481916,4.41503441,5.672450533,6.490469208,0,0,0,0,1,0,0,0,0,0,-8.08,-10.62,17.55,17.76666667,0.483333333,0.933333333,0.533333333,0.916666667,29.23333333,25.73333333,16.11666667,15.06666667,1.4,1.233333333,198.5,177.8833333,3.516666667,4.233333333,22.53333333,24.33333333,30.55,32.55,1.016666667,1.633333333,134.25,146.7833333,332.75,324.6666667,1.016666667,1.85,30.5,40.35,0.551311288,0.585492228,6.790193843,6.912564767,59.78333333,51.46666667,0.407025369,0.437823834,4.394435352,4.509472606,5.565932534,6.308290155,0,0,0,0,1,0,0,0,0,0,-2.44,-5.98
10/6/2021,KENTUCKY,TEXAS-AM,14,20,170,-200,4.5,49,13.52916667,14.7875,0.3625,0.395833333,0.479166667,0.8375,16.67916667,23.3375,10.05,14.05,0.4625,0.966666667,119.3708333,163.6541667,4.645833333,5.916666667,16.39166667,18.20833333,27.95833333,24.85833333,1.695833333,0.9625,130.5583333,111.7333333,249.8791667,275.3875,0.891666667,1.283333333,43.43333333,51.14583333,0.602548089,0.602035351,7.156882338,7.012497768,44.6375,46.675,0.407915617,0.351187288,4.669746647,4.494803889,5.597965089,5.900107124,0,0,0,0,0,0,0,0,1,0,1.3,2.92,15.10416667,12.85833333,0.291666667,0.45,0.783333333,0.545833333,23.72916667,21.79583333,13.70833333,12.95833333,0.975,1.454166667,175.8291667,171.1125,3.85,3.991666667,20.14166667,21.85,27.97083333,25.9875,1.375,1,112.55,101.4583333,288.3791667,272.5708333,1.125,0.995833333,31.99583333,35.25416667,0.577699737,0.594532594,7.409833187,7.850697763,51.7,43.59166667,0.422630561,0.462053145,4.023834351,3.904120571,5.577933591,6.252819729,0,0,0,0,0,0,0,0,1,0,3.36,3.05
10/6/2021,IOWA-STATE,OKLAHOMA-STATE,48,42,300,-400,10,56,13.94583333,13.74166667,0.279166667,0.570833333,0.370833333,0.616666667,24.6625,22.22916667,15.3,14.79583333,1.258333333,1.129166667,167.0541667,158.9333333,2.7625,4.704166667,14.15833333,18.05833333,22.48333333,26.30416667,0.7875,0.441666667,79.13333333,88.16666667,246.1875,247.1,0.65,1.1875,25.89166667,44.89583333,0.620375063,0.665604499,6.773610407,7.149765698,47.14583333,44.45833333,0.383031374,0.31846298,3.519644181,3.351813718,5.22182943,5.558013121,0,0,1,0,0,0,0,0,0,0,9.77,3.85,18.7375,15.5,0.4625,0.395833333,0.608333333,0.754166667,24.87083333,25.49166667,16,15.825,2.004166667,1.291666667,258.9125,192.4666667,4.154166667,3.879166667,20.61666667,31.27083333,27.70833333,26.78333333,1.7375,1.170833333,135.5166667,97.14166667,394.3791667,289.6083333,1.070833333,1.15,40.14583333,32.7625,0.64332384,0.620791108,10.41028648,7.550179797,52.57916667,50.98333333,0.594738093,0.404380517,4.890827068,3.626944617,7.500673587,5.680451128,0,0,1,0,0,0,0,0,0,0,13.09,3.02
10/6/2021,VANDERBILT,GEORGIA,13,41,1243,-2800,25.5,56,13.825,15.72916667,0.4,0.4125,0.566666667,0.4875,24.65416667,19.79583333,13.81666667,11.95,1.4,0.858333333,168.55,143.7583333,3.879166667,5.1,21.54583333,16.34166667,21.33333333,29.22083333,0.870833333,1.666666667,77.02916667,147.3583333,245.5791667,291.0666667,1.016666667,0.9,32.1125,34.80416667,0.560419131,0.603662387,6.836572587,7.262050095,45.9875,39.59166667,0.355350186,0.544201221,3.610742188,5.042920291,5.340128658,7.351715428,0,0,0,0,0,0,0,0,1,0,-2.11,2.3,15.45416667,10.94583333,0.25,0.479166667,0.3625,0.504166667,14.94166667,20.8,9.554166667,11.79583333,1.029166667,0.9625,131.8875,120.1166667,4.420833333,3.558333333,11.40833333,26.11666667,32.17916667,22.725,2.129166667,0.416666667,179.3666667,82.83333333,311.2541667,202.95,0.6125,0.983333333,37.70416667,25.7875,0.639431121,0.567107372,8.826826548,5.774839744,47.12083333,41.6,0.554248828,0.274238782,5.573999741,3.64503117,6.605446989,4.878605769,0,0,0,0,0,0,0,0,1,0,22.47,7.01
10/6/2021,IOWA,MINNESOTA,48,31,-269,221,-7,42,14.53333333,14.73333333,0.833333333,0.366666667,0.5,0.883333333,21.9,26.06666667,12.4,15.56666667,1.466666667,1.333333333,163.3166667,163.8166667,3.883333333,5.55,15.45,20.76666667,30.66666667,29.91666667,0.983333333,0.566666667,120.4333333,117.3,283.8,281.1666667,1.333333333,1.25,31.46666667,49.51666667,0.566210046,0.597186701,7.45738204,6.284526854,52.56666667,52.13333333,0.3950539,0.296355499,3.927173913,3.920891365,5.398858592,5.393222506,0,0,0,1,0,0,0,0,0,0,14.66,8.74,12.8875,11.60833333,0.508333333,0.483333333,0.741666667,0.454166667,16.03333333,18.475,7.620833333,11.5625,0.691666667,0.8375,99.925,115.6458333,2.233333333,4.3375,17.275,15.19583333,30.62916667,24.43333333,0.954166667,1.3,116.8666667,131.8708333,216.7916667,247.5166667,1.25,0.9375,20.73333333,45.56666667,0.47531185,0.625845737,6.232328482,6.259585025,46.6625,36.95,0.325654076,0.467523681,3.815535301,5.397169168,4.645950531,6.698691926,0,0,0,1,0,0,0,0,0,0,3.36,4.78
10/6/2021,BOWLING-GREEN-STATE,TOLEDO,36,52,1098,-2200,22.5,71,17.31666667,20.3,0.8,0.683333333,0.916666667,0.4,31.98333333,19.4,18.4,11.53333333,1.483333333,1.15,209.4166667,173.3166667,5.95,5.033333333,36.41666667,18.56666667,29.4,39.56666667,0.716666667,3.283333333,96.33333333,249.7333333,305.75,423.05,1.716666667,1.033333333,49.03333333,51.01666667,0.575299635,0.594501718,6.547681084,8.933848797,61.38333333,38.8,0.302470812,0.938573883,3.276643991,6.311710194,4.980993755,10.90335052,0,0,0,0,0,1,0,0,0,0,-13.11,-2.36,18.33333333,18.4,0.433333333,0.283333333,0.55,0.8,24.26666667,27.11666667,14.63333333,15.75,2.083333333,1.616666667,217.2833333,208.6333333,5.216666667,4.033333333,29.01666667,29.95,33.35,32.16666667,1.4,2.116666667,153.9333333,164.1166667,371.2166667,372.75,1.033333333,1.033333333,46.7,38.73333333,0.603021978,0.580823602,8.953983516,7.693915181,57.61666667,54.23333333,0.519814868,0.535033805,4.615692154,5.102072539,6.44286954,6.873079287,0,0,0,0,0,1,0,0,0,0,3.82,-5.04
10/6/2021,AUBURN,MISSISSIPPI-STATE,9,23,-144,124,-3,45,17.81666667,14.55,0.666666667,0.7,0.366666667,0.616666667,24.48333333,28.21666667,15.76666667,16.05,1.25,0.883333333,196.7833333,172.55,5.5,5.75,14.58333333,24.45,35.86666667,28.6,1.616666667,0.483333333,148.2333333,94.58333333,344.9666667,267.1333333,1.033333333,1.366666667,50.8,47.41666667,0.643975494,0.568812758,8.037440436,6.115180154,60.35,56.43333333,0.405136703,0.258417011,4.132899628,3.307109557,5.716100525,4.733608978,0,0,0,0,0,0,0,0,1,0,17.95,6.38,16.91666667,12.83333333,0.3,0.3,0.716666667,0.833333333,22.85,20.35,11.43333333,11.35,0.816666667,0.75,124.7,141.4333333,5.683333333,4.866666667,15.78333333,20.16666667,35.31666667,29.75,1.4,1.033333333,179.85,113.9666667,304.55,255.4,1.016666667,1.133333333,48.38333333,43.85,0.500364697,0.557739558,5.457330416,6.95004095,58.16666667,40.7,0.346704871,0.387796888,5.092496461,3.830812325,5.235816619,6.275184275,0,0,0,0,0,0,0,0,1,0,11.85,3.85
10/6/2021,NAVY,AIR-FORCE,7,35,-140,120,-2.5,47,17.68333333,15.03333333,0.933333333,0.85,0.4,0.333333333,6.15,23.71666667,2.6,15.68333333,0.65,1.9,54.23333333,183.9833333,2.633333333,3.516666667,24.98333333,25.5,54.76666667,27.53333333,2.766666667,1.033333333,283.0333333,130.5,337.2666667,314.4833333,1.333333333,1.183333333,26.8,24.85,0.422764228,0.661278988,8.818428184,7.757554462,60.91666667,47.43333333,0.418604651,0.526704146,5.167985393,4.739709443,5.536525308,6.630007027,0,1,0,0,0,0,0,0,0,0,5.69,2.69,18.6,15.93333333,1.016666667,0.616666667,0.333333333,0.366666667,11.95,22.15,5.816666667,14.56666667,0.65,1.733333333,97.05,197.6333333,3.833333333,5.35,27.11666667,24.78333333,52.13333333,28.88333333,2.183333333,1.716666667,223.15,156.4833333,320.15,354.1166667,1.35,0.983333333,35.65,46.38333333,0.486750349,0.657637321,8.121338912,8.922498119,64.08333333,44.3,0.386736021,0.612114372,4.280370844,5.417772649,4.995838752,7.993604214,0,0,0,0,0,0,1,0,0,0,-4.77,-1.02
10/6/2021,LOUISIANA-MONROE,MISSISSIPPI,21,70,1175,-2500,23.5,76,14.1125,17.32083333,0.670833333,0.366666667,0.733333333,0.441666667,24.26666667,21.00416667,14.58333333,13.89166667,1.045833333,1.6625,182.3583333,198.7958333,3.691666667,4.820833333,29.125,20.47083333,24.37916667,30.90416667,1.483333333,2.016666667,114.4166667,167.7958333,296.775,366.5916667,1.354166667,0.808333333,28.92916667,44.96666667,0.600961538,0.661376711,7.514766484,9.464590359,48.64583333,42.00833333,0.420813704,0.693314818,4.693214835,5.429553728,6.100728051,8.726641539,0,0,0,0,0,0,0,0,0,1,-10.88,-4.88,14.62916667,17.89166667,0.241666667,0.5125,0.758333333,0.4125,25.55833333,21.06666667,15.84583333,12.675,1.295833333,1.270833333,214.6375,166.7666667,6.570833333,4.058333333,25.4875,21.10833333,22.17083333,32.5875,1.091666667,1.720833333,101.2791667,171.525,315.9166667,338.2916667,1,0.925,58.24166667,37.00833333,0.619986958,0.601661392,8.397945875,7.916139241,47.72916667,42.13333333,0.442252292,0.604924842,4.568126292,5.263521289,6.618943693,8.029074367,0,0,0,0,0,0,0,0,1,0,2.78,1.44
10/6/2021,OKLAHOMA,TEXAS,45,48,-275,226,-7.5,60,15.99583333,14.48333333,0.258333333,0.45,0.229166667,0.3625,18.60833333,22.96666667,13.35833333,13.975,2.425,1.020833333,233.7916667,166.6583333,3.841666667,3.783333333,17.74583333,30.625,23.85833333,24.275,1.570833333,1.15,134.6375,96.1875,368.4291667,262.8958333,0.4875,0.8125,38.35833333,32.1125,0.717868339,0.608490566,12.56381549,7.256531205,42.46666667,45.93333333,0.721153846,0.386338897,5.643206427,3.962409887,8.67572606,5.723421626,0,0,1,0,0,0,0,0,0,0,19.05,5.26,13.34166667,11.19166667,0.266666667,0.425,0.408333333,0.691666667,24.25833333,21.575,15.30833333,12.04166667,0.883333333,0.6875,162.6083333,150.6416667,4.783333333,3.616666667,12.74583333,17.97083333,24.02083333,22.93333333,0.975,0.783333333,87.22916667,69.55,249.8375,220.1083333,0.725,1.116666667,45.8375,28.05416667,0.63105462,0.558130552,6.703194778,6.982232522,48.27916667,43.15,0.372227496,0.295384318,3.631396357,3.032703488,5.174851126,5.101004249,0,0,1,0,0,0,0,0,0,0,8.21,3.91
10/6/2021,CONNECTICUT,MEMPHIS,14,55,9000,-25000,36.5,77,14.44166667,19.26666667,0.475,0.366666667,0.658333333,0.25,24.425,26.05416667,13.98333333,18.10416667,1,1.920833333,173.2875,237.7416667,3.4,6.541666667,29.65833333,14.05,26.87916667,28.87916667,0.7625,1.995833333,97.31666667,161.2583333,270.6041667,399,1.133333333,0.616666667,30.87916667,60.93333333,0.572500853,0.694866464,7.094677584,9.124900048,51.30416667,52.10833333,0.273856899,0.5691668,3.62052395,5.583898427,5.274506619,7.65712458,0,1,0,0,0,0,0,0,0,0,-12.29,-0.12,18.51666667,19.16666667,0.5,0.85,0.483333333,0.6,28.33333333,25.53333333,17.21666667,15.4,2,1.616666667,244.9166667,205.05,5.666666667,6,27.66666667,32.83333333,26.73333333,40.26666667,2.083333333,2.033333333,145.7166667,176.0166667,390.6333333,381.0166667,0.933333333,1.45,47.86666667,55.88333333,0.607647059,0.603133159,8.644117647,8.030678851,55.06666667,51.06666667,0.596246973,0.541775457,5.45074813,4.371274834,7.093825666,7.46116188,0,1,0,0,0,0,0,0,0,0,8.52,-0.79
