date,away,home,away_score,home_score,away_ml,home_ml,spread,o/u,a_first_downs,a_opponents_first_downs,a_fumbles_lost,a_opponents_fumbles_lost,a_interceptions,a_opponents_interceptions,a_pass_attempts,a_opponents_pass_attempts,a_pass_completions,a_opponents_pass_completions,a_pass_touchdowns,a_opponents_pass_touchdowns,a_pass_yards,a_opponents_pass_yards,a_penalties,a_opponents_penalties,a_points_against_per_game,a_points_per_game,a_rush_attempts,a_opponents_rush_attempts,a_rush_touchdowns,a_opponents_rush_touchdowns,a_rush_yards,a_opponents_rush_yards,a_yards,a_opponents_yards,a_turnovers,a_opponents_turnovers,a_yards_from_penalties,a_opponents_yards_from_penalties,a_pass_completion_percentage,a_opponents_pass_completion_percentage,a_pass_yards_per_attempt,a_opponents_pass_yards_per_attempt,a_plays,a_opponents_plays,a_points_per_play,a_opponents_points_per_play,a_rush_yards_per_attempt,a_opponents_rush_yards_per_attempt,a_yards_per_play,a_opponents_yards_per_play,a_acc,a_american,a_big-12,a_big-ten,a_cusa,a_mac,a_mwc,a_pac-12,a_sec,a_sun-belt,a_simple_rating_system,a_strength_of_schedule,h_first_downs,h_opponents_first_downs,h_fumbles_lost,h_opponents_fumbles_lost,h_interceptions,h_opponents_interceptions,h_pass_attempts,h_opponents_pass_attempts,h_pass_completions,h_opponents_pass_completions,h_pass_touchdowns,h_opponents_pass_touchdowns,h_pass_yards,h_opponents_pass_yards,h_penalties,h_opponents_penalties,h_points_against_per_game,h_points_per_game,h_rush_attempts,h_opponents_rush_attempts,h_rush_touchdowns,h_opponents_rush_touchdowns,h_rush_yards,h_opponents_rush_yards,h_yards,h_opponents_yards,h_turnovers,h_opponents_turnovers,h_yards_from_penalties,h_opponents_yards_from_penalties,h_pass_completion_percentage,h_opponents_pass_completion_percentage,h_pass_yards_per_attempt,h_opponents_pass_yards_per_attempt,h_plays,h_opponents_plays,h_points_per_play,h_opponents_points_per_play,h_rush_yards_per_attempt,h_opponents_rush_yards_per_attempt,h_yards_per_play,h_opponents_yards_per_play,h_acc,h_american,h_big-12,h_big-ten,h_cusa,h_mac,h_mwc,h_pac-12,h_sec,h_sun-belt,h_simple_rating_system,h_strength_of_schedule
09-04,WASHINGTON,BOISE-STATE,13,16,380,-475,13.0,53.0,20.0,22.6,0.8,1.1,0.4,0.9,28.6,38.5,18.2,24.5,1.4,1.9,200.1,286.6,7.0,6.1,24.8,30.2,43.4,37.8,1.6,1.0,188.6,124.1,388.6,410.6,1.2,2.1,61.8,52.7,0.6363636363636364,0.6363636363636364,6.996503496503496,7.444155844155845,72.0,77.0,0.41944444444444445,0.3220779220779221,4.345622119815668,3.2830687830687832,5.397222222222222,5.332467532467533,0,0,0,0,0,0,0,1,0,0,6.52,1.6,24.1,30.2,0.6,0.6,1.1,1.6,32.2,34.9,22.1,20.0,1.9,1.3,280.4,232.9,6.6,5.4,26.8,39.7,43.5,36.9,2.8,1.7,213.9,142.6,494.3,375.4,1.7,2.2,57.2,44.4,0.6863354037267081,0.5730659025787966,8.70807453416149,6.673352435530086,75.7,69.8,0.52443857331572,0.3839541547277937,4.917241379310345,3.86449864498645,6.5297225891677675,5.378223495702006,0,0,0,0,0,0,1,0,0,0,10.58,-0.07
09-05,OLD-DOMINION,EASTERN-MICHIGAN,38,34,-260,210,-7.0,59.0,22.2,24.6,0.4,1.0,1.3,0.4,38.0,26.2,23.7,17.9,2.5,2.1,293.5,213.5,3.6,5.3,38.0,32.7,29.9,47.8,1.7,2.6,145.9,241.9,439.5,455.5,1.6,1.4,37.3,48.2,0.6236842105263157,0.683206106870229,7.723684210526316,8.148854961832061,67.9,52.4,0.48159057437407954,0.7251908396946565,4.879598662207358,5.060669456066946,6.472754050073637,8.692748091603054,0,0,0,0,1,0,0,0,0,0,-6.1,-3.6,15.8,23.2,1.6,0.5,0.9,0.5,26.7,31.2,13.9,20.6,1.1,2.3,151.8,273.5,5.8,6.6,40.9,15.2,38.3,42.8,0.8,2.8,137.8,225.3,289.6,498.8,2.5,1.0,49.8,57.9,0.5205992509363296,0.6602564102564104,5.685393258426967,8.76602564102564,65.0,62.4,0.23384615384615384,0.655448717948718,3.5979112271540474,5.264018691588785,4.455384615384616,7.993589743589744,0,0,0,0,0,1,0,0,0,0,-19.82,-4.07
09-05,NEW-MEXICO-STATE,FLORIDA,13,61,6125,-15625,34.0,54.0,21.4,24.3,0.8,0.8,2.0,0.9,37.7,24.9,23.2,15.6,1.6,1.3,238.3,174.5,4.8,5.7,39.1,24.5,39.3,49.2,1.6,3.3,178.3,308.8,416.5,483.3,2.8,1.8,35.6,47.3,0.6153846153846153,0.6265060240963856,6.320954907161804,7.008032128514056,77.0,49.8,0.3181818181818182,0.7851405622489961,4.536895674300255,6.276422764227642,5.409090909090909,9.704819277108435,0,0,0,0,0,0,0,0,0,1,-18.48,-7.65,17.5,18.0,0.8,1.2,1.2,1.3,27.0,35.8,14.1,19.0,1.5,1.3,179.9,213.6,6.7,7.3,21.1,30.3,43.1,36.7,1.8,0.8,187.7,116.2,367.6,329.8,2.0,2.5,59.2,58.3,0.5222222222222223,0.5307262569832403,6.662962962962963,5.966480446927375,70.1,71.6,0.4322396576319544,0.29469273743016766,4.354988399071925,3.1662125340599454,5.243937232524965,4.606145251396649,0,0,0,0,0,0,0,0,1,0,8.12,4.29
09-05,PENN-STATE,TEMPLE,10,27,-260,220,-7.0,54.0,19.2,14.6,0.8,0.4,1.2,1.2,38.2,31.2,21.2,16.5,1.0,0.8,233.4,178.2,5.8,6.9,18.6,20.6,34.7,34.1,1.0,1.1,101.9,100.5,335.3,278.7,2.0,1.6,46.2,60.6,0.5549738219895287,0.5288461538461539,6.109947643979058,5.711538461538462,72.9,62.4,0.28257887517146774,0.29807692307692313,2.9365994236311237,2.9472140762463344,4.599451303155007,4.466346153846154,0,0,0,1,0,0,0,0,0,0,2.46,1.54,15.3,19.4,0.9,1.6,1.3,0.9,33.6,30.7,17.8,18.0,1.1,0.8,200.7,186.9,6.5,6.2,17.5,23.1,30.8,42.3,0.9,1.0,107.8,160.2,308.4,347.1,2.3,2.5,54.9,59.7,0.5297619047619048,0.5863192182410424,5.973214285714285,6.087947882736157,64.4,61.4,0.358695652173913,0.28501628664495116,3.5,3.7872340425531914,4.7888198757763965,5.653094462540717,0,1,0,0,0,0,0,0,0,0,-2.23,-3.9
09-05,FLORIDA-ATLANTIC,TULSA,44,47,165,-190,4.0,68.0,18.3,22.8,1.1,0.6,0.4,0.7,30.4,33.7,17.2,19.8,1.5,1.5,199.5,238.7,4.3,5.8,34.4,24.0,36.9,40.3,1.2,2.8,163.6,222.1,363.1,460.8,1.5,1.3,39.5,49.1,0.5657894736842105,0.5875370919881305,6.5625,7.083086053412462,67.3,67.4,0.35661218424962854,0.5103857566765578,4.43360433604336,5.511166253101737,5.395245170876672,6.836795252225519,0,0,0,0,1,0,0,0,0,0,-9.68,-1.18,22.5,21.8,0.4,0.6,1.5,0.7,40.1,31.2,21.9,19.3,1.9,2.4,264.7,272.1,6.5,5.9,39.3,24.7,39.8,38.9,0.9,2.5,147.8,214.7,412.5,486.8,1.9,1.3,64.0,53.6,0.5461346633416458,0.6185897435897436,6.600997506234413,8.721153846153847,79.9,62.4,0.30913642052565704,0.6298076923076923,3.7135678391959805,5.519280205655527,5.1627033792240296,7.801282051282052,0,1,0,0,0,0,0,0,0,0,-15.23,-2.56
09-05,VIRGINIA,UCLA,16,34,725,-975,17.0,52.0,20.5,18.8,0.7,1.2,1.3,1.3,36.0,32.9,20.7,18.2,1.5,1.6,236.4,232.5,6.5,7.3,24.1,25.8,37.6,35.9,1.1,0.9,137.8,120.7,374.2,353.2,2.0,2.4,57.8,59.3,0.575,0.5531914893617021,6.566666666666666,7.066869300911854,73.6,65.8,0.3505434782608696,0.36626139817629183,3.664893617021277,3.3621169916434543,5.084239130434783,5.367781155015198,1,0,0,0,0,0,0,0,0,0,4.83,4.5,23.4,22.7,0.8,0.4,0.5,0.8,33.5,38.2,22.9,23.5,1.8,1.7,258.3,250.6,8.0,5.7,28.1,33.5,42.8,38.8,2.0,1.5,209.5,147.9,467.8,398.5,1.2,1.2,75.3,51.1,0.6835820895522388,0.6151832460732983,7.71044776119403,6.560209424083769,76.3,76.4,0.43905635648754915,0.36780104712041883,4.894859813084112,3.811855670103093,6.131061598951508,5.215968586387434,0,0,0,0,0,0,0,1,0,0,14.4,9.1
09-05,STANFORD,NORTHWESTERN,6,16,-395,315,-10.0,48.0,20.5,16.8,1.0,0.3,0.6,0.9,29.3,33.1,19.1,18.8,1.5,0.9,229.8,177.9,5.8,6.2,16.4,27.2,36.7,34.1,1.7,0.9,158.8,104.5,388.6,282.4,1.6,1.2,48.5,53.8,0.6518771331058021,0.56797583081571,7.843003412969283,5.374622356495468,66.0,66.2,0.4121212121212121,0.24773413897280963,4.3269754768392374,3.064516129032258,5.887878787878789,4.265861027190332,0,0,0,0,0,0,0,1,0,0,12.42,4.65,20.3,20.4,0.8,1.0,1.2,1.3,37.8,33.1,21.8,18.3,0.8,1.4,216.5,214.3,5.2,5.6,25.2,23.0,40.5,40.1,1.7,1.5,136.6,169.9,353.1,384.3,1.9,2.3,52.3,49.7,0.5767195767195767,0.552870090634441,5.727513227513228,6.474320241691843,78.3,66.2,0.2937420178799489,0.3806646525679758,3.3728395061728396,4.236907730673317,4.509578544061303,5.805135951661631,0,0,0,1,0,0,0,0,0,0,0.8,1.63
09-05,LOUISVILLE,AUBURN,24,31,355,-445,10.0,54.0,20.4,15.3,1.2,0.3,0.8,2.0,32.9,31.5,18.2,17.0,1.6,1.1,252.0,199.6,6.9,5.0,21.8,31.2,39.3,33.4,2.2,0.9,142.7,109.9,394.7,309.5,2.0,2.3,49.3,43.6,0.5531914893617021,0.5396825396825397,7.659574468085107,6.336507936507936,72.19999999999999,63.0,0.4321329639889197,0.346031746031746,3.6310432569974553,3.290419161676647,5.466759002770083,4.912698412698413,1,0,0,0,0,0,0,0,0,0,10.52,3.22,24.2,22.1,1.0,0.4,0.5,1.7,25.5,32.4,16.0,18.7,1.8,1.7,229.5,230.1,7.1,4.3,26.7,35.5,46.7,37.9,2.5,1.7,255.5,168.8,485.0,398.8,1.5,2.1,68.9,35.5,0.6274509803921569,0.5771604938271605,9.0,7.101851851851852,72.2,64.8,0.49168975069252074,0.41203703703703703,5.471092077087794,4.4538258575197895,6.717451523545706,6.154320987654321,0,0,0,0,0,0,0,0,1,0,14.99,9.06
09-05,ARIZONA-STATE,TEXAS-AM,17,38,140,-160,3.0,65.0,23.2,20.1,0.3,1.0,0.7,1.1,35.9,34.8,21.6,20.7,2.6,1.7,273.5,259.7,4.5,7.0,27.9,36.9,39.1,39.3,1.5,1.3,168.8,157.4,442.3,417.1,1.0,2.1,32.4,61.2,0.6016713091922006,0.5948275862068966,7.618384401114207,7.46264367816092,75.0,69.6,0.492,0.40086206896551724,4.317135549872123,4.005089058524174,5.897333333333333,5.992816091954023,0,0,0,0,0,0,0,1,0,0,13.26,4.11,23.1,23.2,0.4,0.6,1.2,0.4,39.5,33.2,25.5,18.6,3.0,1.5,305.5,234.8,5.2,5.9,28.1,35.2,32.4,43.2,1.5,1.8,149.9,216.0,455.4,450.8,1.5,1.0,50.6,48.0,0.6455696202531646,0.5602409638554217,7.734177215189874,7.072289156626506,71.9,66.4,0.48956884561891517,0.42319277108433734,4.6265432098765435,5.0,6.3337969401947145,6.789156626506023,0,0,0,0,0,0,0,0,1,0,9.96,5.72
09-05,BRIGHAM-YOUNG,NEBRASKA,33,28,185,-215,5.0,57.0,25.0,21.7,1.2,0.9,0.9,1.1,37.2,42.2,22.2,24.5,2.5,1.9,278.7,269.7,8.5,6.8,27.5,37.1,43.6,37.2,2.2,1.5,181.8,121.9,460.5,391.6,2.1,2.0,80.9,60.2,0.596774193548387,0.5805687203791469,7.491935483870967,6.390995260663506,80.80000000000001,84.4,0.4591584158415841,0.32582938388625593,4.169724770642202,3.2768817204301075,5.699257425742574,4.639810426540285,0,0,0,0,0,0,0,0,0,0,4.38,-1.32,22.3,18.9,1.0,0.8,0.9,1.0,27.6,33.9,14.6,16.5,1.8,1.2,212.1,205.8,5.8,6.0,26.4,37.8,45.2,37.5,2.7,1.9,240.2,177.8,452.3,383.7,1.9,1.8,50.4,52.3,0.5289855072463767,0.4867256637168142,7.684782608695651,6.070796460176992,72.80000000000001,67.8,0.5192307692307692,0.3893805309734513,5.314159292035398,4.741333333333333,6.212912087912087,5.65929203539823,0,0,0,1,0,0,0,0,0,0,10.26,1.72
09-05,TROY,NORTH-CAROLINA-STATE,21,49,1440,-2290,25.0,61.0,18.3,23.3,0.8,0.6,0.3,0.9,29.8,27.7,19.8,17.0,1.0,1.6,198.4,206.0,6.2,4.5,36.2,21.8,38.4,43.2,1.5,2.9,164.3,245.1,362.7,451.1,1.2,1.5,61.5,38.5,0.6644295302013423,0.6137184115523466,6.657718120805369,7.436823104693141,68.2,55.4,0.3196480938416422,0.6534296028880867,4.278645833333334,5.673611111111111,5.3181818181818175,8.14259927797834,0,0,0,0,0,0,0,0,0,1,-14.67,-6.17,21.7,20.7,0.7,0.8,0.5,0.8,29.3,31.2,17.2,17.4,1.8,1.5,204.0,204.7,4.8,5.2,27.0,30.2,39.1,40.1,2.0,1.6,204.5,168.4,408.5,373.1,1.2,1.5,42.9,45.8,0.5870307167235495,0.5576923076923077,6.962457337883959,6.560897435897436,68.4,62.4,0.44152046783625726,0.4326923076923077,5.2301790281329925,4.199501246882793,5.972222222222221,5.979166666666667,1,0,0,0,0,0,0,0,0,0,4.17,1.25
09-05,NEVADA-LAS-VEGAS,NORTHERN-ILLINOIS,30,38,1050,-1500,21.0,61.0,20.5,24.2,0.3,0.8,1.7,0.5,38.3,25.9,20.6,14.9,1.2,1.9,257.8,219.6,6.2,6.5,38.5,21.9,35.8,52.1,1.4,2.8,129.2,293.8,387.0,513.5,2.0,1.3,55.1,62.5,0.5378590078328982,0.5752895752895754,6.731070496083552,8.478764478764479,74.1,51.8,0.29554655870445345,0.7432432432432433,3.6089385474860336,5.63915547024952,5.222672064777329,9.913127413127414,0,0,0,0,0,0,1,0,0,0,-16.18,-2.26,22.8,21.7,0.6,0.7,0.2,1.0,27.5,32.6,16.4,18.9,1.4,1.3,192.1,228.5,5.9,4.5,25.6,31.5,49.1,38.6,2.6,1.7,249.1,163.1,441.2,391.6,0.9,1.7,56.7,37.7,0.5963636363636363,0.5797546012269938,6.985454545454545,7.009202453987729,76.6,65.2,0.41122715404699745,0.39263803680981596,5.0733197556008145,4.225388601036269,5.759791122715405,6.006134969325154,0,0,0,0,0,1,0,0,0,0,-1.06,-6.14
